time; o_metric; dfl_metric; v_metric; fit_cluster
26.16;  0.905105; 0.545662; 0.178294; 0
26.176;  0.900373; 0.545678; 0.176903; 0
26.192;  0.899079; 0.545689; 0.184089; 0
26.208;  0.897117; 0.545723; 0.185164; 0
26.224;  0.895099; 0.545757; 0.181772; 0
26.24;  0.8925; 0.5458; 0.179767; 0
26.256;  0.88948; 0.545837; 0.181536; 0
26.272;  0.88684; 0.545883; 0.184286; 0
26.288;  0.883692; 0.545943; 0.186732; 0
26.304;  0.880736; 0.546024; 0.18701; 0
26.32;  0.878411; 0.546095; 0.181527; 0
26.336;  0.875481; 0.546168; 0.183896; 0
26.352;  0.872295; 0.546245; 0.181734; 0
26.368;  0.869496; 0.546323; 0.186293; 0
26.384;  0.87591; 0.546325; 0.166367; 0
26.4;  0.882443; 0.546348; 0.160474; 0
26.416;  0.888354; 0.54636; 0.160522; 0
26.432;  0.893633; 0.546392; 0.166387; 0
26.448;  0.898846; 0.546429; 0.167974; 0
26.464;  0.903653; 0.546486; 0.177474; 0
26.48;  0.908492; 0.546552; 0.186929; 0
26.496;  0.912955; 0.546639; 0.188971; 0
26.512;  0.917669; 0.546732; 0.186811; 0
26.528;  0.922047; 0.546836; 0.196854; 0
26.544;  0.929385; 0.546941; 0.200446; 0
26.56;  0.936354; 0.547057; 0.203055; 0
26.576;  0.942978; 0.547161; 0.202993; 0
26.592;  0.947513; 0.547275; 0.209295; 0
26.608;  0.951147; 0.547395; 0.207897; 0
26.624;  0.955327; 0.547516; 0.208217; 0
26.64;  0.957442; 0.547619; 0.210589; 0
26.656;  0.957355; 0.547733; 0.205163; 0
26.672;  0.957723; 0.547838; 0.20583; 0
26.688;  0.960793; 0.547959; 0.203792; 0
26.704;  0.962494; 0.548066; 0.207273; 0
26.72;  0.961441; 0.548174; 0.205883; 0
26.736;  0.959284; 0.548285; 0.20851; 0
26.752;  0.956321; 0.548397; 0.208872; 0
26.768;  0.955383; 0.548487; 0.213358; 0
26.784;  0.952539; 0.548588; 0.212471; 0
26.8;  0.949826; 0.54869; 0.204677; 0
26.816;  0.947143; 0.548794; 0.209124; 0
26.832;  0.944257; 0.548905; 0.214124; 0
26.848;  0.94129; 0.54899; 0.211489; 0
26.864;  0.938472; 0.549068; 0.210081; 0
26.88;  0.936895; 0.549165; 0.216505; 0
26.896;  0.94165; 0.549264; 0.218309; 0
26.912;  0.946634; 0.549383; 0.229225; 0
26.928;  0.958106; 0.549408; 0.190404; 0
26.944;  0.959729; 0.549502; 0.223583; 0
26.96;  0.970233; 0.549506; 0.198966; 0
26.976;  0.966176; 0.549587; 0.227089; 0
26.992;  0.96958; 0.549576; 0.194761; 0
27.008;  0.967515; 0.549641; 0.225811; 0
27.024;  0.971218; 0.549619; 0.192095; 0
27.04;  0.963904; 0.549684; 0.219298; 0
27.056;  0.961697; 0.549652; 0.19351; 0
27.072;  0.955104; 0.549688; 0.227911; 0
27.088;  0.952189; 0.549615; 0.188768; 0
27.104;  0.9478; 0.549637; 0.203113; 0
27.12;  0.947972; 0.549562; 0.178079; 0
27.136;  0.947611; 0.549498; 0.169897; 0
27.152;  0.941481; 0.549522; 0.198485; 0
27.168;  0.935469; 0.549544; 0.200155; 0
27.184;  0.938757; 0.549487; 0.175998; 0
27.2;  0.938518; 0.549518; 0.199809; 0
27.216;  0.943886; 0.54956; 0.205749; 0
27.232;  0.950065; 0.54952; 0.180763; 0
27.248;  0.955987; 0.549561; 0.204115; 0
27.264;  0.953514; 0.54953; 0.180936; 0
27.28;  0.958713; 0.549584; 0.203182; 0
27.296;  0.961269; 0.549647; 0.204773; 0
27.312;  0.95641; 0.549633; 0.170485; 0
27.328;  0.959413; 0.549687; 0.199739; 0
27.344;  0.963908; 0.549758; 0.203951; 0
27.36;  0.965889; 0.549837; 0.207532; 0
27.376;  0.96292; 0.549821; 0.176699; 0
27.392;  0.965255; 0.54991; 0.202998; 0
27.408;  0.962317; 0.549917; 0.179059; 0
27.424;  0.956306; 0.549913; 0.178677; 0
27.44;  0.960917; 0.549989; 0.200264; 0
27.456;  0.963606; 0.550056; 0.212721; 0
27.472;  0.95693; 0.550068; 0.182489; 0
27.488;  0.958277; 0.550152; 0.200859; 0
27.504;  0.957927; 0.550239; 0.207384; 0
27.52;  0.955723; 0.550328; 0.205722; 0
27.536;  0.953818; 0.550412; 0.206675; 0
27.552;  0.951944; 0.550427; 0.174526; 0
27.568;  0.953734; 0.550442; 0.169423; 0
27.584;  0.959663; 0.550486; 0.195521; 0
27.6;  0.964655; 0.550511; 0.205603; 0
27.616;  0.960079; 0.550533; 0.178465; 0
27.632;  0.963198; 0.550549; 0.206437; 0
27.648;  0.956493; 0.550579; 0.17756; 0
27.664;  0.948601; 0.550595; 0.180415; 0
27.68;  0.94027; 0.550607; 0.183702; 0
27.696;  0.932264; 0.550613; 0.189028; 0
27.712;  0.927832; 0.550618; 0.191252; 0
27.728;  0.92347; 0.550615; 0.19446; 0
27.744;  0.919416; 0.550601; 0.192287; 0
27.76;  0.915277; 0.550578; 0.197229; 0
27.776;  0.909813; 0.550547; 0.197447; 0
27.792;  0.904989; 0.550507; 0.196927; 0
27.808;  0.900052; 0.550468; 0.200906; 0
27.824;  0.89497; 0.550393; 0.206617; 0
27.84;  0.889403; 0.550343; 0.198321; 0
27.856;  0.884738; 0.550281; 0.199593; 0
27.872;  0.88013; 0.55022; 0.195468; 0
27.888;  0.876029; 0.550152; 0.195417; 0
27.904;  0.872239; 0.550091; 0.193244; 0
27.92;  0.868243; 0.550035; 0.186796; 0
27.936;  0.865266; 0.549982; 0.181847; 0
27.952;  0.871419; 0.54997; 0.162762; 0
27.968;  0.880727; 0.549968; 0.158602; 0
27.984;  0.889572; 0.549968; 0.162966; 0
28;  0.897957; 0.549955; 0.173114; 0
28.016;  0.904719; 0.549939; 0.178434; 0
28.032;  0.909926; 0.549937; 0.173174; 0
28.048;  0.914435; 0.549916; 0.182878; 0
28.064;  0.918368; 0.549903; 0.187697; 0
28.08;  0.922471; 0.549893; 0.19333; 0
28.096;  0.926072; 0.549884; 0.195994; 0
28.112;  0.934437; 0.549908; 0.210374; 0
28.128;  0.941166; 0.549949; 0.208103; 0
28.144;  0.944613; 0.549993; 0.220083; 0
28.16;  0.954127; 0.550056; 0.221857; 0
28.176;  0.963722; 0.550123; 0.226128; 0
28.192;  0.972281; 0.550195; 0.227789; 0
28.208;  0.977427; 0.550267; 0.233484; 0
28.224;  0.983292; 0.550326; 0.238116; 0
28.24;  0.982921; 0.550384; 0.236693; 0
28.256;  0.977631; 0.550443; 0.234559; 0
28.272;  0.96979; 0.550511; 0.232061; 0
28.288;  0.962806; 0.550569; 0.231585; 0
28.304;  0.954532; 0.550638; 0.228263; 0
28.32;  0.945458; 0.550694; 0.223636; 0
28.336;  0.940987; 0.55073; 0.213442; 0
28.352;  0.936116; 0.550766; 0.20529; 0
28.368;  0.930746; 0.550789; 0.206412; 0
28.384;  0.925085; 0.550819; 0.206878; 0
28.4;  0.925175; 0.55085; 0.207137; 0
28.416;  0.925718; 0.550892; 0.203642; 0
28.432;  0.926409; 0.550942; 0.206362; 0
28.448;  0.932674; 0.550989; 0.206829; 0
28.464;  0.938526; 0.551045; 0.209303; 0
28.48;  0.943012; 0.551104; 0.206155; 0
28.496;  0.952331; 0.551124; 0.1715; 0
28.512;  0.958848; 0.551131; 0.16287; 0
28.528;  0.959503; 0.551173; 0.20082; 0
28.544;  0.964772; 0.55118; 0.150343; 0
28.56;  0.965127; 0.551228; 0.1919; 0
28.576;  0.965909; 0.551276; 0.201867; 0
28.592;  0.965541; 0.55133; 0.200461; 0
28.608;  0.962876; 0.551394; 0.20612; 0
28.624;  0.962669; 0.551465; 0.205933; 0
28.64;  0.96193; 0.551547; 0.20559; 0
28.656;  0.960704; 0.551619; 0.210189; 0
28.672;  0.966378; 0.551648; 0.171445; 0
28.688;  0.964702; 0.551696; 0.209505; 0
28.704;  0.971902; 0.551713; 0.176574; 0
28.72;  0.969359; 0.551758; 0.205637; 0
28.736;  0.974193; 0.551781; 0.171497; 0
28.752;  0.968969; 0.551829; 0.203348; 0
28.768;  0.970293; 0.551851; 0.177476; 0
28.784;  0.967834; 0.551871; 0.170071; 0
28.8;  0.965957; 0.551901; 0.198507; 0
28.816;  0.964079; 0.551918; 0.172398; 0
28.832;  0.961992; 0.551946; 0.200265; 0
28.848;  0.960312; 0.551971; 0.170251; 0
28.864;  0.964459; 0.551996; 0.193987; 0
28.88;  0.966758; 0.552019; 0.1693; 0
28.896;  0.97037; 0.552036; 0.199554; 0
28.912;  0.971258; 0.552072; 0.206796; 0
28.928;  0.966805; 0.552106; 0.17351; 0
28.944;  0.968639; 0.552127; 0.205374; 0
28.96;  0.96076; 0.552162; 0.171894; 0
28.976;  0.952523; 0.552189; 0.179839; 0
28.992;  0.944478; 0.552209; 0.181471; 0
29.008;  0.939409; 0.552233; 0.186178; 0
29.024;  0.934663; 0.552238; 0.183062; 0
29.04;  0.929889; 0.552244; 0.18405; 0
29.056;  0.925362; 0.552235; 0.200872; 0
29.072;  0.920514; 0.552217; 0.205696; 0
29.088;  0.915836; 0.552186; 0.206994; 0
29.104;  0.910272; 0.55215; 0.201468; 0
29.12;  0.904434; 0.552107; 0.199666; 0
29.136;  0.898162; 0.55206; 0.199885; 0
29.152;  0.893049; 0.551994; 0.199733; 0
29.168;  0.887808; 0.551944; 0.194759; 0
29.184;  0.883404; 0.551882; 0.189517; 0
29.2;  0.87876; 0.551829; 0.187966; 0
29.216;  0.874966; 0.551767; 0.186849; 0
29.232;  0.87108; 0.551717; 0.183259; 0
29.248;  0.870776; 0.551661; 0.181646; 0
29.264;  0.86997; 0.551597; 0.185198; 0
29.28;  0.869117; 0.551535; 0.183544; 0
29.296;  0.869622; 0.551468; 0.182385; 0
29.312;  0.880417; 0.55145; 0.170191; 0
29.328;  0.890396; 0.55145; 0.162731; 0
29.344;  0.89873; 0.551436; 0.166457; 0
29.36;  0.904161; 0.551428; 0.165162; 0
29.376;  0.908697; 0.551433; 0.162494; 0
29.392;  0.919295; 0.551438; 0.165276; 0
29.408;  0.927433; 0.551438; 0.163369; 0
29.424;  0.935521; 0.551449; 0.153876; 0
29.44;  0.943112; 0.551449; 0.158992; 0
29.456;  0.9506; 0.551452; 0.170672; 0
29.472;  0.957905; 0.551443; 0.177358; 0
29.488;  0.961994; 0.551429; 0.189712; 0
29.504;  0.968098; 0.551433; 0.183466; 0
29.52;  0.973115; 0.55144; 0.192213; 0
29.536;  0.971191; 0.55145; 0.183862; 0
29.552;  0.971764; 0.551466; 0.199644; 0
29.568;  0.970069; 0.551491; 0.199983; 0
29.584;  0.965723; 0.551527; 0.203784; 0
29.6;  0.959585; 0.551573; 0.205725; 0
29.616;  0.95373; 0.551623; 0.208034; 0
29.632;  0.95492; 0.551683; 0.209296; 0
29.648;  0.956392; 0.551743; 0.206671; 0
29.664;  0.958315; 0.551815; 0.207672; 0
29.68;  0.95735; 0.551892; 0.207871; 0
29.696;  0.956071; 0.551968; 0.210363; 0
29.712;  0.953089; 0.552049; 0.206414; 0
29.728;  0.949446; 0.552132; 0.20881; 0
29.744;  0.946516; 0.55223; 0.210417; 0
29.76;  0.943763; 0.552323; 0.210567; 0
29.776;  0.941123; 0.552424; 0.210232; 0
29.792;  0.941656; 0.552514; 0.210023; 0
29.808;  0.93977; 0.552604; 0.206124; 0
29.824;  0.936146; 0.552689; 0.20324; 0
29.84;  0.93255; 0.552777; 0.201351; 0
29.856;  0.931863; 0.55285; 0.21018; 0
29.872;  0.931434; 0.552918; 0.21264; 0
29.888;  0.930682; 0.55299; 0.21493; 0
29.904;  0.927955; 0.553095; 0.207767; 0
29.92;  0.925391; 0.553199; 0.210294; 0
29.936;  0.922938; 0.553295; 0.210755; 0
29.952;  0.920369; 0.553394; 0.210452; 0
29.968;  0.917803; 0.5535; 0.209845; 0
29.984;  0.91544; 0.553601; 0.20762; 0
30;  0.913609; 0.553701; 0.209598; 0
30.016;  0.910963; 0.553803; 0.204374; 0
30.032;  0.915303; 0.553908; 0.201801; 0
30.048;  0.918857; 0.55401; 0.206852; 0
30.064;  0.92245; 0.554128; 0.204261; 0
30.08;  0.924228; 0.55424; 0.206217; 0
30.096;  0.925031; 0.554351; 0.206721; 0
30.112;  0.926303; 0.55447; 0.207956; 0
30.128;  0.927099; 0.554591; 0.210977; 0
30.144;  0.926689; 0.554702; 0.208001; 0
30.16;  0.925874; 0.554823; 0.21011; 0
30.176;  0.924664; 0.554941; 0.207595; 0
30.192;  0.924426; 0.555063; 0.207658; 0
30.208;  0.923176; 0.555187; 0.205754; 0
30.224;  0.922475; 0.555314; 0.207873; 0
30.24;  0.921628; 0.555435; 0.207978; 0
30.256;  0.919682; 0.555568; 0.204781; 0
30.272;  0.919323; 0.555675; 0.214513; 0
30.288;  0.917883; 0.555792; 0.206149; 0
30.304;  0.915619; 0.555919; 0.207866; 0
30.32;  0.919751; 0.555968; 0.175981; 0
30.336;  0.924076; 0.556015; 0.164336; 0
30.352;  0.928387; 0.556056; 0.161893; 0
30.368;  0.932795; 0.556091; 0.164665; 0
30.384;  0.937124; 0.556124; 0.166629; 0
30.4;  0.942035; 0.556163; 0.165181; 0
30.416;  0.944192; 0.556189; 0.163251; 0
30.432;  0.952321; 0.55621; 0.160283; 0
30.448;  0.960123; 0.556233; 0.152452; 0
30.464;  0.965405; 0.556256; 0.152225; 0
30.48;  0.961915; 0.556275; 0.156741; 0
30.496;  0.954075; 0.556298; 0.161261; 0
30.512;  0.945245; 0.556312; 0.162571; 0
30.528;  0.936978; 0.556325; 0.175962; 0
30.544;  0.928458; 0.556328; 0.173347; 0
30.56;  0.923584; 0.556332; 0.173926; 0
30.576;  0.919599; 0.556338; 0.17406; 0
30.592;  0.915536; 0.556337; 0.176109; 0
30.608;  0.911332; 0.556324; 0.180708; 0
30.624;  0.90755; 0.556319; 0.176767; 0
30.64;  0.903047; 0.556303; 0.182041; 0
30.656;  0.898795; 0.556288; 0.178156; 0
30.672;  0.893248; 0.556261; 0.178785; 0
30.688;  0.888221; 0.556228; 0.183; 0
30.704;  0.880771; 0.556185; 0.179741; 0
30.72;  0.87691; 0.556139; 0.180964; 0
30.736;  0.872751; 0.55608; 0.187526; 0
30.752;  0.869277; 0.556018; 0.183561; 0
30.768;  0.865801; 0.555958; 0.184375; 0
30.784;  0.862501; 0.555894; 0.184957; 0
30.8;  0.86294; 0.555834; 0.183477; 0
30.816;  0.863029; 0.555774; 0.178594; 0
30.832;  0.863296; 0.5557; 0.18318; 0
30.848;  0.861317; 0.555627; 0.183866; 0
30.864;  0.859437; 0.55556; 0.182139; 0
30.88;  0.869604; 0.555577; 0.168214; 0
30.896;  0.87895; 0.555589; 0.172137; 0
30.912;  0.88809; 0.555621; 0.179847; 0
30.928;  0.894153; 0.55565; 0.184331; 0
30.944;  0.906245; 0.555684; 0.180019; 0
30.96;  0.913627; 0.555707; 0.186633; 0
30.976;  0.918295; 0.555708; 0.193496; 0
30.992;  0.921922; 0.555716; 0.202053; 0
31.008;  0.925855; 0.555727; 0.207635; 0
31.024;  0.928338; 0.555717; 0.216432; 0
31.04;  0.930867; 0.555686; 0.23929; 0
31.056;  0.932928; 0.555677; 0.236191; 0
31.072;  0.933222; 0.555673; 0.228341; 0
31.088;  0.935081; 0.555651; 0.213591; 0
31.104;  0.936911; 0.555631; 0.211895; 0
31.12;  0.937004; 0.555609; 0.200303; 0
31.136;  0.938607; 0.555594; 0.205162; 0
31.152;  0.935372; 0.555584; 0.207276; 0
31.168;  0.931167; 0.555593; 0.213913; 0
31.184;  0.931307; 0.555622; 0.219014; 0
31.2;  0.929866; 0.555645; 0.219602; 0
31.216;  0.92834; 0.555682; 0.220684; 0
31.232;  0.925408; 0.55572; 0.217872; 0
31.248;  0.922134; 0.555767; 0.210303; 0
31.264;  0.918977; 0.555818; 0.212932; 0
31.28;  0.914179; 0.55586; 0.214427; 0
31.296;  0.914846; 0.55591; 0.210078; 0
31.312;  0.916352; 0.555969; 0.209934; 0
31.328;  0.918339; 0.556042; 0.206366; 0
31.344;  0.920424; 0.556113; 0.20813; 0
31.36;  0.922347; 0.556183; 0.204744; 0
31.376;  0.92372; 0.556263; 0.202583; 0
31.392;  0.925036; 0.556345; 0.204912; 0
31.408;  0.926691; 0.556429; 0.208631; 0
31.424;  0.927851; 0.556518; 0.21032; 0
31.44;  0.928432; 0.556611; 0.212561; 0
31.456;  0.928654; 0.556703; 0.209604; 0
31.472;  0.92764; 0.556801; 0.206386; 0
31.488;  0.925619; 0.556893; 0.199965; 0
31.504;  0.923966; 0.556996; 0.205011; 0
31.52;  0.921612; 0.55709; 0.208588; 0
31.536;  0.91937; 0.557191; 0.207885; 0
31.552;  0.9239; 0.557292; 0.207325; 0
31.568;  0.928157; 0.557395; 0.207268; 0
31.584;  0.931566; 0.557497; 0.204958; 0
31.6;  0.933183; 0.5576; 0.208743; 0
31.616;  0.941945; 0.557654; 0.17399; 0
31.632;  0.949754; 0.557694; 0.167509; 0
31.648;  0.948049; 0.55779; 0.20059; 0
31.664;  0.952883; 0.55783; 0.172548; 0
31.68;  0.957826; 0.557865; 0.168463; 0
31.696;  0.962343; 0.557902; 0.168068; 0
31.712;  0.967612; 0.557932; 0.16957; 0
31.728;  0.971924; 0.557964; 0.163016; 0
31.744;  0.966098; 0.558008; 0.195175; 0
31.76;  0.967494; 0.558037; 0.165978; 0
31.776;  0.963262; 0.558081; 0.200976; 0
31.792;  0.95939; 0.558136; 0.203474; 0
31.808;  0.954723; 0.558198; 0.206804; 0
31.824;  0.962861; 0.558233; 0.173931; 0
31.84;  0.97019; 0.55826; 0.166218; 0
31.856;  0.971197; 0.558295; 0.19979; 0
31.872;  0.974831; 0.558317; 0.145215; 0
31.888;  0.972912; 0.558349; 0.193391; 0
31.904;  0.970519; 0.55839; 0.206971; 0
31.92;  0.968492; 0.558434; 0.211084; 0
31.936;  0.96656; 0.558488; 0.206912; 0
31.952;  0.964263; 0.558549; 0.209929; 0
31.968;  0.962439; 0.55862; 0.207712; 0
31.984;  0.959666; 0.558691; 0.20644; 0
32;  0.955419; 0.558767; 0.20741; 0
32.016;  0.951277; 0.558844; 0.205172; 0
32.032;  0.946496; 0.558936; 0.205568; 0
32.048;  0.941704; 0.559015; 0.20474; 0
32.064;  0.946294; 0.559054; 0.168784; 0
32.08;  0.948098; 0.559083; 0.16446; 0
32.096;  0.944591; 0.559151; 0.197383; 0
32.112;  0.945499; 0.559162; 0.142765; 0
32.128;  0.949165; 0.559218; 0.191627; 0
32.144;  0.952524; 0.559291; 0.202171; 0
32.16;  0.953993; 0.559363; 0.207358; 0
32.176;  0.953347; 0.559435; 0.208198; 0
32.192;  0.951567; 0.559514; 0.210722; 0
32.208;  0.948809; 0.559592; 0.212404; 0
32.224;  0.94701; 0.559679; 0.215251; 0
32.24;  0.945049; 0.559771; 0.206508; 0
32.256;  0.951351; 0.559829; 0.173238; 0
32.272;  0.956154; 0.559865; 0.164193; 0
32.288;  0.954635; 0.559934; 0.203145; 0
32.304;  0.956821; 0.559987; 0.168253; 0
32.32;  0.953824; 0.560052; 0.200094; 0
32.336;  0.9549; 0.560094; 0.17054; 0
32.352;  0.951411; 0.560148; 0.19655; 0
32.368;  0.952308; 0.560195; 0.173241; 0
32.384;  0.953808; 0.560225; 0.167524; 0
32.4;  0.95434; 0.560251; 0.169299; 0
32.416;  0.951564; 0.560283; 0.19898; 0
32.432;  0.954629; 0.560331; 0.203951; 0
32.448;  0.957508; 0.560386; 0.206316; 0
32.464;  0.963788; 0.56041; 0.174759; 0
32.48;  0.963408; 0.56045; 0.207271; 0
32.496;  0.963121; 0.560484; 0.183108; 0
32.512;  0.957248; 0.560518; 0.178146; 0
32.528;  0.948853; 0.560538; 0.17945; 0
32.544;  0.944466; 0.560548; 0.185817; 0
32.56;  0.939888; 0.560561; 0.183417; 0
32.576;  0.935825; 0.560573; 0.191153; 0
32.592;  0.931741; 0.560585; 0.186602; 0
32.608;  0.927607; 0.56056; 0.192707; 0
32.624;  0.922593; 0.560548; 0.189086; 0
32.64;  0.92763; 0.560545; 0.188821; 0
32.656;  0.932128; 0.560538; 0.192356; 0
32.672;  0.936889; 0.560549; 0.191061; 0
32.688;  0.941319; 0.560547; 0.19355; 0
32.704;  0.945479; 0.560559; 0.199155; 0
32.72;  0.948043; 0.560579; 0.201229; 0
32.736;  0.94818; 0.560595; 0.198217; 0
32.752;  0.955173; 0.560631; 0.204911; 0
32.768;  0.960148; 0.560658; 0.197943; 0
32.784;  0.961974; 0.560695; 0.20252; 0
32.8;  0.967531; 0.560738; 0.205139; 0
32.816;  0.970877; 0.560806; 0.212552; 0
32.832;  0.971415; 0.560897; 0.220437; 0
32.848;  0.968208; 0.561; 0.233965; 0
32.864;  0.962744; 0.561121; 0.236776; 0
32.88;  0.957901; 0.561261; 0.234693; 0
32.896;  0.952748; 0.56139; 0.235735; 0
32.912;  0.955842; 0.5615; 0.213956; 0
32.928;  0.958258; 0.561588; 0.209996; 0
32.944;  0.962156; 0.561658; 0.191427; 0
32.96;  0.962771; 0.561714; 0.189949; 0
32.976;  0.958758; 0.561758; 0.182328; 0
32.992;  0.952866; 0.56179; 0.19414; 0
33.008;  0.948036; 0.561784; 0.17296; 0
33.024;  0.948717; 0.561773; 0.171533; 0
33.04;  0.945636; 0.561755; 0.178781; 0
33.056;  0.941246; 0.561746; 0.179822; 0
33.072;  0.936206; 0.561727; 0.189297; 0
33.088;  0.931417; 0.561703; 0.190352; 0
33.104;  0.930151; 0.561681; 0.190795; 0
33.12;  0.929075; 0.561651; 0.187233; 0
33.136;  0.927384; 0.561621; 0.188826; 0
33.152;  0.932948; 0.561596; 0.183203; 0
33.168;  0.937613; 0.561579; 0.18277; 0
33.184;  0.942225; 0.561552; 0.189841; 0
33.2;  0.946659; 0.561534; 0.19319; 0
33.216;  0.950228; 0.561521; 0.198486; 0
33.232;  0.952193; 0.561527; 0.201664; 0
33.248;  0.961827; 0.561543; 0.191268; 0
33.264;  0.970833; 0.561564; 0.200158; 0
33.28;  0.97762; 0.56159; 0.20264; 0
33.296;  0.984041; 0.561602; 0.209875; 0
33.312;  0.983679; 0.561621; 0.209399; 0
33.328;  0.977266; 0.561652; 0.209043; 0
33.344;  0.968677; 0.561684; 0.207857; 0
33.36;  0.959258; 0.561734; 0.200383; 0
33.376;  0.950444; 0.561792; 0.205366; 0
33.392;  0.94242; 0.561852; 0.207146; 0
33.408;  0.934992; 0.561918; 0.210115; 0
33.424;  0.927136; 0.561993; 0.206913; 0
33.44;  0.92941; 0.562024; 0.183814; 0
33.456;  0.931897; 0.562064; 0.183684; 0
33.472;  0.944864; 0.562081; 0.161078; 0
33.488;  0.95711; 0.562097; 0.16017; 0
33.504;  0.966756; 0.562108; 0.165672; 0
33.52;  0.969055; 0.562122; 0.169083; 0
33.536;  0.966476; 0.562132; 0.181615; 0
33.552;  0.962142; 0.56214; 0.181261; 0
33.568;  0.953634; 0.562139; 0.187879; 0
33.584;  0.945715; 0.562135; 0.194595; 0
33.6;  0.937512; 0.562136; 0.195516; 0
33.616;  0.936666; 0.562126; 0.199987; 0
33.632;  0.935614; 0.562106; 0.202553; 0
33.648;  0.934579; 0.56208; 0.204496; 0
33.664;  0.933787; 0.562047; 0.20073; 0
33.68;  0.932257; 0.56201; 0.200414; 0
33.696;  0.931522; 0.56198; 0.191663; 0
33.712;  0.92996; 0.561945; 0.191848; 0
33.728;  0.927186; 0.561902; 0.184612; 0
33.744;  0.923995; 0.561865; 0.182832; 0
33.76;  0.920485; 0.561821; 0.190799; 0
33.776;  0.917595; 0.561777; 0.188596; 0
33.792;  0.914766; 0.561738; 0.182594; 0
33.808;  0.912126; 0.56169; 0.193034; 0
33.824;  0.909434; 0.561642; 0.19192; 0
33.84;  0.9074; 0.561592; 0.18875; 0
33.856;  0.905576; 0.56154; 0.188604; 0
33.872;  0.911077; 0.561523; 0.176511; 0
33.888;  0.916636; 0.561506; 0.162727; 0
33.904;  0.922318; 0.561486; 0.163636; 0
33.92;  0.926916; 0.561481; 0.16308; 0
33.936;  0.926641; 0.561462; 0.175948; 0
33.952;  0.924137; 0.56145; 0.178435; 0
33.968;  0.921742; 0.561441; 0.175931; 0
33.984;  0.91939; 0.561439; 0.178638; 0
34;  0.916712; 0.561444; 0.182915; 0
34.016;  0.91461; 0.56145; 0.191808; 0
34.032;  0.912906; 0.561455; 0.188692; 0
34.048;  0.909306; 0.561461; 0.195491; 0
34.064;  0.915061; 0.561466; 0.187716; 0
34.08;  0.920224; 0.561477; 0.189515; 0
34.096;  0.92306; 0.561497; 0.192296; 0
34.112;  0.921616; 0.561503; 0.200579; 0
34.128;  0.919361; 0.561516; 0.200282; 0
34.144;  0.917809; 0.561526; 0.203471; 0
34.16;  0.916456; 0.561539; 0.209318; 0
34.176;  0.920293; 0.56155; 0.208909; 0
34.192;  0.922853; 0.56158; 0.207408; 0
34.208;  0.925192; 0.561616; 0.204602; 0
34.224;  0.925277; 0.561663; 0.206154; 0
34.24;  0.925223; 0.561716; 0.207964; 0
34.256;  0.925587; 0.561764; 0.205594; 0
34.272;  0.926104; 0.561822; 0.204289; 0
34.288;  0.932694; 0.561835; 0.174178; 0
34.304;  0.939333; 0.561852; 0.163493; 0
34.32;  0.937056; 0.561888; 0.193871; 0
34.336;  0.948629; 0.561881; 0.142768; 0
34.352;  0.95256; 0.561917; 0.195051; 0
34.368;  0.956177; 0.56197; 0.200606; 0
34.384;  0.95853; 0.562035; 0.197646; 0
34.4;  0.957823; 0.562093; 0.202989; 0
34.416;  0.956383; 0.562166; 0.20808; 0
34.432;  0.955068; 0.562235; 0.206012; 0
34.448;  0.954034; 0.56231; 0.206087; 0
34.464;  0.959765; 0.56234; 0.172278; 0
34.48;  0.956475; 0.562406; 0.194902; 0
34.496;  0.962011; 0.562437; 0.166886; 0
34.512;  0.963885; 0.562461; 0.170576; 0
34.528;  0.960444; 0.562519; 0.200313; 0
34.544;  0.968596; 0.562562; 0.17231; 0
34.56;  0.973871; 0.562593; 0.162224; 0
34.576;  0.97781; 0.562626; 0.195796; 0
34.592;  0.981197; 0.562655; 0.207046; 0
34.608;  0.98406; 0.562675; 0.180309; 0
34.624;  0.98455; 0.562696; 0.212383; 0
34.64;  0.984346; 0.562715; 0.177894; 0
34.656;  0.977741; 0.562739; 0.167416; 0
34.672;  0.968871; 0.562759; 0.175888; 0
34.688;  0.959874; 0.562771; 0.186625; 0
34.704;  0.95204; 0.562775; 0.190543; 0
34.72;  0.944255; 0.562774; 0.192863; 0
34.736;  0.937064; 0.562779; 0.201933; 0
34.752;  0.929986; 0.562758; 0.210316; 0
34.768;  0.922498; 0.56273; 0.206253; 0
34.784;  0.915904; 0.562694; 0.20552; 0
34.8;  0.909275; 0.562663; 0.20486; 0
34.816;  0.906744; 0.562622; 0.201021; 0
34.832;  0.904831; 0.562574; 0.195625; 0
34.848;  0.902772; 0.562531; 0.194885; 0
34.864;  0.902417; 0.562505; 0.184955; 0
34.88;  0.906147; 0.562471; 0.17682; 0
34.896;  0.908182; 0.562448; 0.17538; 0
34.912;  0.907386; 0.562417; 0.184276; 0
34.928;  0.904926; 0.562393; 0.177845; 0
34.944;  0.900388; 0.562353; 0.186099; 0
34.96;  0.894254; 0.562307; 0.180154; 0
34.976;  0.888209; 0.562256; 0.181777; 0
34.992;  0.88271; 0.562213; 0.18091; 0
35.008;  0.884049; 0.562174; 0.180575; 0
35.024;  0.884727; 0.562136; 0.181011; 0
35.04;  0.886223; 0.562097; 0.184173; 0
35.056;  0.894962; 0.562064; 0.172676; 0
35.072;  0.903302; 0.562027; 0.17333; 0
35.088;  0.911841; 0.562016; 0.167689; 0
