time; o_metric; dfl_metric; v_metric; fit_cluster
31.28;  0.953295; 0.693935; 0.251171; 0.166156
31.296;  0.95311; 0.694023; 0.248303; 0.164248
31.312;  0.952942; 0.694099; 0.248279; 0.164221
31.328;  0.952663; 0.694195; 0.252275; 0.166838
31.344;  0.952419; 0.694276; 0.251494; 0.166299
31.36;  0.952098; 0.694365; 0.247126; 0.163376
31.376;  0.951761; 0.694438; 0.247456; 0.163553
31.392;  0.950919; 0.694515; 0.251194; 0.165895
31.408;  0.950073; 0.694602; 0.252395; 0.166562
31.424;  0.950161; 0.694688; 0.247422; 0.163315
31.44;  0.950262; 0.69478; 0.24954; 0.164752
31.456;  0.949944; 0.694878; 0.252116; 0.16642
31.472;  0.949536; 0.694971; 0.251018; 0.165647
31.488;  0.950503; 0.695058; 0.246334; 0.162741
31.504;  0.950257; 0.695127; 0.249752; 0.164974
31.52;  0.950455; 0.695208; 0.253067; 0.167217
31.536;  0.950641; 0.695269; 0.252926; 0.167172
31.552;  0.950421; 0.695344; 0.252398; 0.166802
31.568;  0.950694; 0.695437; 0.249866; 0.165198
31.584;  0.950273; 0.695523; 0.25449; 0.168202
31.6;  0.949615; 0.695612; 0.249906; 0.165079
31.616;  0.949975; 0.695698; 0.249433; 0.164849
31.632;  0.949371; 0.695775; 0.247718; 0.16363
31.648;  0.949546; 0.695842; 0.254134; 0.167915
31.664;  0.949643; 0.695916; 0.248536; 0.164251
31.68;  0.949097; 0.695985; 0.247646; 0.163585
31.696;  0.948585; 0.696053; 0.248844; 0.164303
31.712;  0.948686; 0.696144; 0.249884; 0.165029
31.728;  0.948469; 0.696229; 0.246831; 0.162995
31.744;  0.948212; 0.696308; 0.250834; 0.165613
31.76;  0.947988; 0.696401; 0.251472; 0.166017
31.776;  0.948318; 0.696478; 0.248328; 0.164016
31.792;  0.948366; 0.696573; 0.247782; 0.163686
31.808;  0.948449; 0.696644; 0.252606; 0.166904
31.824;  0.948852; 0.696723; 0.249513; 0.16495
31.84;  0.948531; 0.696804; 0.24926; 0.164746
31.856;  0.94821; 0.696892; 0.250206; 0.165336
31.872;  0.948453; 0.696968; 0.245938; 0.162575
31.888;  0.947993; 0.697039; 0.244757; 0.161732
31.904;  0.948351; 0.697136; 0.249247; 0.164784
31.92;  0.9497; 0.697217; 0.244796; 0.162091
31.936;  0.949519; 0.697289; 0.246729; 0.163356
31.952;  0.949629; 0.697366; 0.250305; 0.165761
31.968;  0.949461; 0.69744; 0.252623; 0.167285
31.984;  0.949492; 0.697506; 0.248996; 0.164904
32;  0.950038; 0.697586; 0.250823; 0.166228
32.016;  0.950644; 0.69765; 0.250458; 0.166108
32.032;  0.95047; 0.697733; 0.246371; 0.163387
32.048;  0.950831; 0.697809; 0.251408; 0.166809
32.064;  0.951368; 0.69788; 0.248318; 0.164869
32.08;  0.951481; 0.697951; 0.245528; 0.163052
32.096;  0.951476; 0.698017; 0.246182; 0.163501
32.112;  0.951227; 0.698094; 0.248239; 0.164842
32.128;  0.951134; 0.698184; 0.248826; 0.165237
32.144;  0.950986; 0.698274; 0.2471; 0.164086
32.16;  0.950938; 0.698346; 0.24645; 0.163663
32.176;  0.951015; 0.698433; 0.249353; 0.165625
32.192;  0.950155; 0.698504; 0.247168; 0.164043
32.208;  0.950364; 0.698575; 0.248338; 0.164872
32.224;  0.949901; 0.698659; 0.251895; 0.167172
32.24;  0.950271; 0.698728; 0.245898; 0.163272
32.256;  0.950049; 0.698805; 0.247437; 0.164273
32.272;  0.949714; 0.698881; 0.249754; 0.165771
32.288;  0.950185; 0.698952; 0.244114; 0.162124
32.304;  0.950405; 0.699028; 0.246857; 0.164002
32.32;  0.949826; 0.699088; 0.245362; 0.162923
32.336;  0.949381; 0.699167; 0.252836; 0.167826
32.352;  0.949405; 0.69924; 0.247792; 0.1645
32.368;  0.94938; 0.699325; 0.249454; 0.165619
32.384;  0.949533; 0.699378; 0.247863; 0.164601
32.4;  0.949641; 0.699454; 0.251048; 0.166754
32.416;  0.949569; 0.699519; 0.253302; 0.168254
32.432;  0.949445; 0.699594; 0.249197; 0.165523
32.448;  0.948946; 0.699658; 0.24778; 0.16451
32.464;  0.948722; 0.699732; 0.248726; 0.165117
32.48;  0.949092; 0.699797; 0.254594; 0.169094
32.496;  0.949112; 0.69987; 0.249737; 0.165889
32.512;  0.948495; 0.699952; 0.246523; 0.163667
32.528;  0.948795; 0.700026; 0.246577; 0.163772
32.544;  0.948546; 0.700105; 0.248949; 0.165323
32.56;  0.948909; 0.700197; 0.246146; 0.163545
32.576;  0.948497; 0.700271; 0.244253; 0.162234
32.592;  0.948521; 0.70035; 0.251188; 0.166864
32.608;  0.948757; 0.700437; 0.249114; 0.165547
32.624;  0.948769; 0.700512; 0.248409; 0.165098
32.64;  0.947812; 0.700591; 0.249707; 0.165812
32.656;  0.947647; 0.700681; 0.248118; 0.16475
32.672;  0.94794; 0.70075; 0.244679; 0.162533
32.688;  0.948903; 0.700831; 0.24741; 0.164533
32.704;  0.949131; 0.700889; 0.249079; 0.165696
32.72;  0.949059; 0.700951; 0.248908; 0.165584
32.736;  0.949371; 0.701027; 0.249057; 0.165756
32.752;  0.948865; 0.701103; 0.252326; 0.167861
32.768;  0.949108; 0.701178; 0.247578; 0.164761
32.784;  0.949058; 0.701242; 0.244446; 0.162683
32.8;  0.949031; 0.701318; 0.250913; 0.167001
32.816;  0.949121; 0.701392; 0.249664; 0.166203
32.832;  0.949162; 0.701465; 0.252686; 0.168239
32.848;  0.949366; 0.701529; 0.252333; 0.168056
32.864;  0.949724; 0.701593; 0.252039; 0.167939
32.88;  0.949506; 0.70166; 0.255118; 0.169967
32.896;  0.94909; 0.70172; 0.250846; 0.167062
32.912;  0.949023; 0.701785; 0.247815; 0.165047
32.928;  0.949159; 0.70185; 0.248649; 0.165642
32.944;  0.949305; 0.701913; 0.249599; 0.166315
32.96;  0.949076; 0.701982; 0.246577; 0.164278
32.976;  0.949109; 0.702051; 0.248238; 0.165407
32.992;  0.949518; 0.702141; 0.251316; 0.167551
33.008;  0.950125; 0.702207; 0.251621; 0.167878
33.024;  0.950377; 0.702274; 0.246632; 0.164608
33.04;  0.949918; 0.70235; 0.250786; 0.167318
33.056;  0.949828; 0.702415; 0.248715; 0.165936
33.072;  0.950187; 0.702482; 0.248417; 0.165816
33.088;  0.950056; 0.702556; 0.246037; 0.164222
33.104;  0.949903; 0.702626; 0.248345; 0.165752
33.12;  0.94973; 0.702693; 0.244312; 0.163047
33.136;  0.949612; 0.702759; 0.254875; 0.170091
33.152;  0.950947; 0.702822; 0.242709; 0.162214
33.168;  0.951232; 0.70288; 0.243552; 0.162839
33.184;  0.951785; 0.702933; 0.247539; 0.165614
33.2;  0.951524; 0.702997; 0.25067; 0.167678
33.216;  0.95116; 0.703058; 0.248058; 0.165882
33.232;  0.951244; 0.703126; 0.249902; 0.167146
33.248;  0.951037; 0.703189; 0.249014; 0.166531
33.264;  0.95111; 0.70325; 0.251627; 0.168305
33.28;  0.95093; 0.703318; 0.249599; 0.166933
33.296;  0.952691; 0.703389; 0.245743; 0.164675
33.312;  0.95219; 0.703449; 0.250033; 0.167476
33.328;  0.952482; 0.703507; 0.247717; 0.16599
33.344;  0.952012; 0.703571; 0.245153; 0.164205
33.36;  0.952524; 0.703629; 0.25039; 0.167817
33.376;  0.952066; 0.703679; 0.246537; 0.165167
33.392;  0.952609; 0.703742; 0.246063; 0.164958
33.408;  0.952505; 0.703791; 0.246834; 0.165469
33.424;  0.952235; 0.703852; 0.247001; 0.165548
33.44;  0.952861; 0.703914; 0.24783; 0.166228
33.456;  0.953088; 0.703959; 0.247893; 0.16632
33.472;  0.953193; 0.704017; 0.244565; 0.164119
33.488;  0.952816; 0.704069; 0.244085; 0.163744
33.504;  0.95342; 0.704126; 0.247285; 0.166009
33.52;  0.953253; 0.704177; 0.246103; 0.165199
33.536;  0.95323; 0.704237; 0.252443; 0.169465
33.552;  0.953158; 0.704301; 0.249943; 0.167789
33.568;  0.95294; 0.704352; 0.246799; 0.165653
33.584;  0.952707; 0.704398; 0.249232; 0.167256
33.6;  0.952278; 0.704464; 0.24994; 0.167671
33.616;  0.952204; 0.704524; 0.252909; 0.169664
33.632;  0.952229; 0.704562; 0.245974; 0.165025
33.648;  0.95213; 0.704614; 0.24235; 0.162589
33.664;  0.952293; 0.704678; 0.244007; 0.163744
33.68;  0.951911; 0.704699; 0.246444; 0.165317
33.696;  0.951951; 0.704673; 0.247628; 0.166113
33.712;  0.951931; 0.704636; 0.247566; 0.166059
33.728;  0.951994; 0.704603; 0.25534; 0.171276
33.744;  0.952184; 0.704564; 0.246675; 0.165488
33.76;  0.952197; 0.704529; 0.245608; 0.164766
33.776;  0.952331; 0.704488; 0.248525; 0.166737
33.792;  0.952129; 0.704452; 0.247453; 0.165974
33.808;  0.951922; 0.704412; 0.245262; 0.16446
33.824;  0.952137; 0.704383; 0.247334; 0.165879
33.84;  0.952218; 0.704339; 0.24864; 0.166759
33.856;  0.952069; 0.704303; 0.248582; 0.166685
33.872;  0.952637; 0.704268; 0.244665; 0.164149
33.888;  0.952571; 0.704241; 0.243836; 0.163575
33.904;  0.952953; 0.704205; 0.252113; 0.169186
33.92;  0.953162; 0.70417; 0.246342; 0.165342
33.936;  0.952852; 0.704136; 0.249069; 0.16711
33.952;  0.95253; 0.704106; 0.248711; 0.166806
33.968;  0.95239; 0.704071; 0.246167; 0.165068
33.984;  0.952857; 0.704036; 0.246463; 0.165338
34;  0.953165; 0.703997; 0.25043; 0.168045
34.016;  0.953208; 0.703965; 0.24301; 0.163066
34.032;  0.953437; 0.703931; 0.247046; 0.165806
34.048;  0.953543; 0.703895; 0.247468; 0.166099
34.064;  0.953738; 0.703873; 0.244671; 0.16425
34.08;  0.953794; 0.703848; 0.245682; 0.164933
34.096;  0.953413; 0.70381; 0.24877; 0.16693
34.112;  0.953253; 0.703777; 0.252205; 0.169199
34.128;  0.953388; 0.703746; 0.246266; 0.16523
34.144;  0.952747; 0.703717; 0.247464; 0.165916
34.16;  0.953005; 0.703676; 0.25014; 0.167745
34.176;  0.952495; 0.703648; 0.244738; 0.164029
34.192;  0.952522; 0.703621; 0.245086; 0.16426
34.208;  0.951966; 0.703591; 0.246862; 0.165347
34.224;  0.95213; 0.703569; 0.245252; 0.164292
34.24;  0.952483; 0.703534; 0.246851; 0.165416
34.256;  0.951768; 0.70352; 0.246789; 0.165247
34.272;  0.95162; 0.703501; 0.247738; 0.165852
34.288;  0.951736; 0.703468; 0.248986; 0.1667
34.304;  0.952506; 0.703435; 0.244535; 0.163845
34.32;  0.953198; 0.703407; 0.245841; 0.164833
34.336;  0.954184; 0.70338; 0.248333; 0.166669
34.352;  0.95422; 0.703348; 0.245739; 0.164927
34.368;  0.954658; 0.70331; 0.249237; 0.167342
34.384;  0.954755; 0.703281; 0.252728; 0.169697
34.4;  0.955175; 0.703253; 0.249766; 0.167775
34.416;  0.955262; 0.703222; 0.247271; 0.166107
34.432;  0.955914; 0.703185; 0.246736; 0.165852
34.448;  0.955766; 0.703149; 0.246266; 0.165502
34.464;  0.955211; 0.703108; 0.245666; 0.164993
34.48;  0.955085; 0.703072; 0.249461; 0.167511
34.496;  0.954759; 0.703036; 0.248811; 0.167009
34.512;  0.95459; 0.702996; 0.246669; 0.165533
34.528;  0.954426; 0.70295; 0.245373; 0.164624
34.544;  0.954621; 0.702922; 0.246617; 0.165486
34.56;  0.954713; 0.702887; 0.244532; 0.164095
34.576;  0.954598; 0.702864; 0.245129; 0.16447
34.592;  0.955804; 0.702834; 0.24436; 0.164154
34.608;  0.955534; 0.702793; 0.248054; 0.166579
34.624;  0.955451; 0.702767; 0.24799; 0.166515
34.64;  0.955559; 0.702727; 0.242771; 0.16302
34.656;  0.955929; 0.70269; 0.24443; 0.164189
34.672;  0.955818; 0.702655; 0.247103; 0.165957
34.688;  0.955665; 0.702614; 0.248121; 0.166604
34.704;  0.955636; 0.702568; 0.248127; 0.166592
34.72;  0.955398; 0.702539; 0.251202; 0.168608
34.736;  0.954884; 0.702499; 0.245688; 0.164809
34.752;  0.954704; 0.70246; 0.24491; 0.164247
34.768;  0.954945; 0.702432; 0.246572; 0.165396
34.784;  0.955064; 0.702404; 0.244551; 0.164055
34.8;  0.955246; 0.702372; 0.248348; 0.166626
34.816;  0.954949; 0.702337; 0.246327; 0.165211
34.832;  0.955816; 0.702303; 0.248227; 0.166628
34.848;  0.95599; 0.702271; 0.247152; 0.165929
34.864;  0.955631; 0.702239; 0.247628; 0.166178
34.88;  0.95542; 0.702197; 0.243943; 0.16366
34.896;  0.955137; 0.702165; 0.248223; 0.166474
34.912;  0.955303; 0.702142; 0.247091; 0.165738
34.928;  0.95591; 0.702094; 0.247562; 0.166148
34.944;  0.955676; 0.702055; 0.24833; 0.166614
34.96;  0.95535; 0.702019; 0.250298; 0.167868
34.976;  0.955615; 0.701991; 0.252961; 0.169695
34.992;  0.955436; 0.701959; 0.250119; 0.167749
35.008;  0.954867; 0.701936; 0.242992; 0.162867
35.024;  0.954782; 0.70191; 0.25017; 0.167657
35.04;  0.954387; 0.701882; 0.250821; 0.168017
35.056;  0.954178; 0.701842; 0.245187; 0.164197
35.072;  0.954557; 0.7018; 0.241751; 0.161951
35.088;  0.956201; 0.70177; 0.241823; 0.162271
35.104;  0.957126; 0.701733; 0.247044; 0.165926
35.12;  0.957487; 0.701714; 0.243474; 0.163586
35.136;  0.957017; 0.701694; 0.241097; 0.161905
35.152;  0.956961; 0.70168; 0.243176; 0.163288
35.168;  0.956541; 0.701664; 0.241632; 0.162176
35.184;  0.957062; 0.701645; 0.24679; 0.165724
35.2;  0.956295; 0.701623; 0.24104; 0.161728
35.216;  0.955752; 0.701594; 0.240633; 0.161356
35.232;  0.955078; 0.701565; 0.242939; 0.162781
35.248;  0.953816; 0.701552; 0.241685; 0.161724
35.264;  0.95336; 0.70153; 0.243047; 0.162553
35.28;  0.952372; 0.701507; 0.243165; 0.162458
35.296;  0.951767; 0.701492; 0.24411; 0.162982
35.312;  0.950815; 0.701478; 0.243335; 0.162299
35.328;  0.95031; 0.701473; 0.245943; 0.16395
35.344;  0.949848; 0.701468; 0.247781; 0.165093
35.36;  0.949066; 0.701449; 0.244578; 0.162821
35.376;  0.948649; 0.701439; 0.245407; 0.163299
35.392;  0.950057; 0.70141; 0.244459; 0.162902
35.408;  0.951481; 0.701397; 0.240958; 0.160807
35.424;  0.952965; 0.701365; 0.236929; 0.158358
35.44;  0.953986; 0.70134; 0.239957; 0.160548
35.456;  0.954623; 0.701304; 0.24127; 0.161526
35.472;  0.955881; 0.701268; 0.240679; 0.161334
35.488;  0.956684; 0.701231; 0.239316; 0.160547
35.504;  0.957836; 0.70121; 0.232017; 0.155833
35.52;  0.958341; 0.701184; 0.236597; 0.158987
35.536;  0.959127; 0.701162; 0.23879; 0.160587
35.552;  0.960437; 0.701142; 0.233985; 0.157566
35.568;  0.961367; 0.70112; 0.238503; 0.160759
35.584;  0.961974; 0.701101; 0.240999; 0.162539
35.6;  0.962384; 0.701082; 0.239341; 0.161486
35.616;  0.962866; 0.701055; 0.239834; 0.161893
35.632;  0.963926; 0.701033; 0.236034; 0.159498
35.648;  0.964709; 0.701014; 0.238172; 0.161069
35.664;  0.964985; 0.701003; 0.24321; 0.164521
35.68;  0.965679; 0.700975; 0.244; 0.165168
35.696;  0.966319; 0.700952; 0.241281; 0.16343
35.712;  0.966951; 0.700934; 0.23832; 0.161525
35.728;  0.967261; 0.700902; 0.239207; 0.162171
35.744;  0.967825; 0.700884; 0.241518; 0.163829
35.76;  0.968248; 0.700868; 0.239498; 0.162526
35.776;  0.968938; 0.700843; 0.23993; 0.16293
35.792;  0.969082; 0.700822; 0.242198; 0.16449
35.808;  0.967445; 0.700822; 0.242135; 0.164169
35.824;  0.966234; 0.700808; 0.244339; 0.165452
35.84;  0.964627; 0.700782; 0.244872; 0.165532
35.856;  0.963575; 0.700775; 0.242174; 0.163528
35.872;  0.964167; 0.700747; 0.236413; 0.15973
35.888;  0.964884; 0.700718; 0.240503; 0.162607
35.904;  0.963433; 0.700706; 0.247157; 0.166851
35.92;  0.964487; 0.700674; 0.240926; 0.162815
35.936;  0.964774; 0.700664; 0.239429; 0.16185
35.952;  0.965323; 0.700637; 0.235414; 0.15922
35.968;  0.963881; 0.700627; 0.241401; 0.163023
35.984;  0.964611; 0.700595; 0.239019; 0.161529
36;  0.9656; 0.700574; 0.236408; 0.159924
36.016;  0.964379; 0.700564; 0.244476; 0.16517
36.032;  0.964272; 0.700535; 0.233547; 0.157763
36.048;  0.965123; 0.700508; 0.234819; 0.158755
36.064;  0.965757; 0.70048; 0.243479; 0.164712
36.08;  0.966789; 0.700448; 0.238275; 0.161356
36.096;  0.966068; 0.700429; 0.238806; 0.161591
36.112;  0.965148; 0.700419; 0.2488; 0.168191
36.128;  0.965724; 0.700382; 0.242396; 0.163951
36.144;  0.966252; 0.700352; 0.242147; 0.163865
36.16;  0.966951; 0.700333; 0.242209; 0.164021
36.176;  0.967862; 0.700302; 0.241154; 0.163453
36.192;  0.968024; 0.700276; 0.246149; 0.16686
36.208;  0.968705; 0.700251; 0.240867; 0.163389
36.224;  0.969561; 0.700218; 0.242365; 0.164543
36.24;  0.968857; 0.700205; 0.237265; 0.160961
36.256;  0.968953; 0.700178; 0.241382; 0.163763
36.272;  0.967585; 0.700162; 0.244284; 0.165494
36.288;  0.967872; 0.700141; 0.23596; 0.159898
36.304;  0.966599; 0.70013; 0.239447; 0.162045
36.32;  0.965264; 0.700111; 0.245024; 0.165585
36.336;  0.965441; 0.700084; 0.243301; 0.164445
36.352;  0.965901; 0.700057; 0.24004; 0.162311
36.368;  0.966016; 0.700036; 0.238979; 0.161609
36.384;  0.966351; 0.700016; 0.239859; 0.162256
36.4;  0.967243; 0.699986; 0.240343; 0.162726
36.416;  0.967464; 0.699974; 0.23833; 0.161397
36.432;  0.966173; 0.699977; 0.246871; 0.166959
36.448;  0.966906; 0.699962; 0.241649; 0.163547
36.464;  0.967624; 0.699933; 0.241535; 0.163585
36.48;  0.966137; 0.699915; 0.249188; 0.168504
36.496;  0.964776; 0.699905; 0.240986; 0.162726
36.512;  0.966096; 0.699884; 0.241092; 0.163016
36.528;  0.966486; 0.699862; 0.240269; 0.16252
36.544;  0.967214; 0.699836; 0.24177; 0.163652
36.56;  0.967664; 0.699818; 0.24093; 0.163155
36.576;  0.967907; 0.699802; 0.244481; 0.165598
36.592;  0.968231; 0.699781; 0.242357; 0.164209
36.608;  0.966862; 0.699762; 0.238384; 0.161284
36.624;  0.967448; 0.699723; 0.240602; 0.162874
36.64;  0.967644; 0.699691; 0.239414; 0.162096
36.656;  0.9682; 0.699673; 0.239406; 0.162179
36.672;  0.968988; 0.69965; 0.240352; 0.162947
36.688;  0.969046; 0.699628; 0.243803; 0.165291
36.704;  0.967362; 0.699614; 0.241255; 0.163276
36.72;  0.965827; 0.699609; 0.245824; 0.166104
36.736;  0.966726; 0.699581; 0.241133; 0.163079
36.752;  0.967081; 0.699553; 0.240842; 0.162936
36.768;  0.9653; 0.699539; 0.240061; 0.162105
36.784;  0.964194; 0.699522; 0.243366; 0.164144
36.8;  0.964616; 0.699497; 0.235947; 0.159204
36.816;  0.964967; 0.699475; 0.238134; 0.160733
36.832;  0.965781; 0.699448; 0.238679; 0.161231
36.848;  0.966511; 0.69942; 0.23953; 0.161922
36.864;  0.965254; 0.699404; 0.247949; 0.167391
36.88;  0.965978; 0.699373; 0.243081; 0.16422
36.896;  0.964155; 0.699362; 0.246324; 0.166095
36.912;  0.964636; 0.699348; 0.242877; 0.163849
36.928;  0.965234; 0.699326; 0.239977; 0.161987
36.944;  0.964456; 0.699327; 0.246601; 0.166325
36.96;  0.964951; 0.699302; 0.243581; 0.164367
36.976;  0.96509; 0.699282; 0.239912; 0.161909
36.992;  0.965679; 0.699249; 0.239159; 0.161492
37.008;  0.966373; 0.699235; 0.240582; 0.162567
37.024;  0.96671; 0.699215; 0.238814; 0.161423
37.04;  0.967618; 0.699188; 0.241621; 0.163468
37.056;  0.968177; 0.699164; 0.238595; 0.161508
37.072;  0.966904; 0.699156; 0.245589; 0.166022
37.088;  0.967641; 0.699123; 0.237042; 0.160359
37.104;  0.968362; 0.699093; 0.239712; 0.162279
37.12;  0.968976; 0.699061; 0.242088; 0.163984
37.136;  0.967312; 0.699042; 0.244632; 0.165418
37.152;  0.967523; 0.699001; 0.24094; 0.162947
37.168;  0.965958; 0.698994; 0.243601; 0.164479
37.184;  0.966624; 0.69897; 0.241105; 0.1629
37.2;  0.967291; 0.69895; 0.245623; 0.166063
37.216;  0.967756; 0.698928; 0.242246; 0.163853
37.232;  0.966291; 0.698918; 0.246464; 0.166451
37.248;  0.965328; 0.698898; 0.245261; 0.165469
37.264;  0.965988; 0.698877; 0.239912; 0.161966
37.28;  0.966571; 0.698847; 0.240637; 0.162547
37.296;  0.965282; 0.698831; 0.245564; 0.16565
37.312;  0.965904; 0.698804; 0.237302; 0.160174
37.328;  0.965983; 0.698777; 0.241279; 0.162865
37.344;  0.966109; 0.698751; 0.236764; 0.159832
37.36;  0.964443; 0.698754; 0.241204; 0.16255
37.376;  0.964908; 0.698735; 0.240254; 0.161983
37.392;  0.965663; 0.698713; 0.241688; 0.163072
37.408;  0.966384; 0.698697; 0.238308; 0.160908
37.424;  0.966951; 0.698683; 0.237831; 0.160677
37.44;  0.967315; 0.698666; 0.239021; 0.161537
37.456;  0.967641; 0.69864; 0.244023; 0.164967
37.472;  0.968328; 0.698616; 0.238387; 0.161266
37.488;  0.968599; 0.698597; 0.240522; 0.162752
37.504;  0.969449; 0.698565; 0.23728; 0.160692
37.52;  0.968499; 0.698552; 0.242037; 0.16375
37.536;  0.967208; 0.698543; 0.243863; 0.164763
37.552;  0.967396; 0.698517; 0.24397; 0.164861
37.568;  0.965684; 0.698511; 0.246284; 0.166129
37.584;  0.96583; 0.698491; 0.242066; 0.163303
37.6;  0.964474; 0.698478; 0.240516; 0.162027
37.616;  0.964961; 0.698446; 0.243973; 0.164432
37.632;  0.965815; 0.698418; 0.245526; 0.165618
37.648;  0.966083; 0.698386; 0.243926; 0.164577
37.664;  0.966817; 0.698359; 0.240846; 0.162616
37.68;  0.967156; 0.698324; 0.243169; 0.164234
37.696;  0.966988; 0.698311; 0.240546; 0.162431
37.712;  0.96776; 0.69829; 0.238822; 0.16139
37.728;  0.966076; 0.698288; 0.247246; 0.166792
37.744;  0.964174; 0.698287; 0.243542; 0.163969
37.76;  0.964678; 0.698258; 0.239509; 0.161332
37.776;  0.965123; 0.698231; 0.238733; 0.160877
37.792;  0.965799; 0.698214; 0.232756; 0.156955
37.808;  0.964888; 0.698191; 0.235277; 0.1585
37.824;  0.965032; 0.698166; 0.240469; 0.162017
37.84;  0.965518; 0.698142; 0.241424; 0.162737
37.856;  0.966189; 0.698119; 0.245811; 0.165803
37.872;  0.964844; 0.69811; 0.244377; 0.164604
37.888;  0.963404; 0.69809; 0.243299; 0.163629
37.904;  0.962438; 0.698078; 0.245699; 0.165075
37.92;  0.963114; 0.698051; 0.240488; 0.161681
37.936;  0.963635; 0.698023; 0.241322; 0.162323
37.952;  0.964989; 0.697991; 0.243694; 0.164141
37.968;  0.966453; 0.697963; 0.244173; 0.164706
37.984;  0.966681; 0.697939; 0.24145; 0.162902
38;  0.967592; 0.697908; 0.24063; 0.162495
38.016;  0.966334; 0.697899; 0.241201; 0.162667
38.032;  0.966906; 0.697883; 0.242864; 0.163882
38.048;  0.96547; 0.697882; 0.241254; 0.162553
38.064;  0.966015; 0.697855; 0.241188; 0.162594
38.08;  0.965929; 0.69783; 0.241188; 0.162574
38.096;  0.964638; 0.697811; 0.246893; 0.166192
38.112;  0.963129; 0.697792; 0.242295; 0.162837
38.128;  0.963604; 0.697755; 0.243014; 0.163393
38.144;  0.962349; 0.697749; 0.246491; 0.165513
38.16;  0.96314; 0.697725; 0.241923; 0.162574
38.176;  0.963813; 0.697702; 0.240394; 0.161654
38.192;  0.964427; 0.697684; 0.241169; 0.162274
38.208;  0.964791; 0.697667; 0.241469; 0.162534
38.224;  0.965303; 0.697636; 0.240468; 0.161938
38.24;  0.965536; 0.697604; 0.238756; 0.160817
38.256;  0.965671; 0.697574; 0.240953; 0.162313
38.272;  0.96581; 0.697543; 0.239947; 0.161651
38.288;  0.966455; 0.697516; 0.240249; 0.161956
38.304;  0.966394; 0.697492; 0.234001; 0.157729
38.32;  0.967267; 0.697474; 0.239106; 0.161312
38.336;  0.965902; 0.697463; 0.247059; 0.166439
38.352;  0.966382; 0.697433; 0.244446; 0.164754
38.368;  0.96693; 0.697413; 0.238509; 0.160838
38.384;  0.965873; 0.697407; 0.243193; 0.163816
38.4;  0.966031; 0.697374; 0.24011; 0.161758
38.416;  0.966405; 0.697344; 0.240949; 0.16238
38.432;  0.964831; 0.697345; 0.245625; 0.165261
38.448;  0.965537; 0.697324; 0.238201; 0.160379
38.464;  0.964176; 0.697317; 0.243439; 0.163673
38.48;  0.964614; 0.697284; 0.240496; 0.16176
38.496;  0.963609; 0.697254; 0.237286; 0.159428
38.512;  0.964559; 0.697227; 0.242656; 0.16319
38.528;  0.963475; 0.697205; 0.244501; 0.164241
38.544;  0.962137; 0.697172; 0.243773; 0.163517
38.56;  0.963297; 0.697137; 0.239321; 0.160716
38.576;  0.964198; 0.6971; 0.242522; 0.163009
38.592;  0.964782; 0.697067; 0.241796; 0.162612
38.608;  0.965427; 0.697034; 0.235929; 0.158765
38.624;  0.96608; 0.697002; 0.241686; 0.162742
38.64;  0.964368; 0.696994; 0.247074; 0.166073
38.656;  0.964422; 0.696966; 0.238932; 0.160603
38.672;  0.964926; 0.696943; 0.240721; 0.161884
38.688;  0.965621; 0.696918; 0.2384; 0.160433
38.704;  0.964531; 0.696907; 0.243941; 0.163974
38.72;  0.964408; 0.696881; 0.24394; 0.163946
38.736;  0.964883; 0.696845; 0.241125; 0.162126
38.752;  0.965809; 0.696816; 0.243186; 0.163662
38.768;  0.964469; 0.696789; 0.245973; 0.165301
38.784;  0.965205; 0.696756; 0.243233; 0.163577
38.8;  0.963806; 0.696744; 0.249578; 0.167598
38.816;  0.964628; 0.696712; 0.238867; 0.160534
38.832;  0.965429; 0.696689; 0.240932; 0.162052
38.848;  0.964071; 0.696679; 0.244378; 0.164136
38.864;  0.964898; 0.696653; 0.236004; 0.158641
38.88;  0.965466; 0.696633; 0.241695; 0.162558
38.896;  0.965842; 0.696607; 0.240685; 0.161936
38.912;  0.966739; 0.696592; 0.23903; 0.160969
38.928;  0.967446; 0.696558; 0.237329; 0.159932
38.944;  0.966077; 0.696551; 0.243203; 0.163657
38.96;  0.965006; 0.696545; 0.240642; 0.161753
38.976;  0.963567; 0.696549; 0.241625; 0.162172
38.992;  0.964375; 0.696531; 0.244289; 0.164093
39.008;  0.964813; 0.696496; 0.240927; 0.1619
39.024;  0.965601; 0.696461; 0.242178; 0.162865
39.04;  0.965998; 0.696435; 0.240221; 0.16161
39.056;  0.967123; 0.696412; 0.241462; 0.162629
39.072;  0.967705; 0.696387; 0.244311; 0.16464
39.088;  0.968148; 0.696353; 0.235661; 0.158876
39.104;  0.968485; 0.696327; 0.241192; 0.162656
39.12;  0.967011; 0.69632; 0.243324; 0.163842
39.136;  0.967412; 0.6963; 0.243841; 0.164253
39.152;  0.967603; 0.696264; 0.25001; 0.168433
39.168;  0.966472; 0.696242; 0.248956; 0.167522
39.184;  0.966898; 0.696212; 0.242827; 0.163463
39.2;  0.965269; 0.696187; 0.245609; 0.165051
39.216;  0.964136; 0.696161; 0.248796; 0.16699
39.232;  0.963151; 0.696145; 0.247186; 0.165736
39.248;  0.963766; 0.69611; 0.24083; 0.16157
