time; o_metric; dfl_metric; v_metric; fit_cluster
152.384;  0.979197; 0.479899; 0.180377; 0.0847618
152.4;  0.979246; 0.479909; 0.184109; 0.0865218
152.416;  0.978865; 0.479922; 0.184863; 0.0868449
152.432;  0.978492; 0.479931; 0.186603; 0.0876301
152.448;  0.979058; 0.479947; 0.17091; 0.0803099
152.464;  0.978857; 0.479949; 0.182414; 0.0856985
152.48;  0.978629; 0.479963; 0.186305; 0.0875084
152.496;  0.978892; 0.479975; 0.186885; 0.0878065
152.512;  0.97853; 0.479986; 0.1848; 0.0867969
152.528;  0.978818; 0.479999; 0.177993; 0.0836265
152.544;  0.978646; 0.479996; 0.189941; 0.0892239
152.56;  0.978395; 0.480004; 0.187525; 0.088068
152.576;  0.978674; 0.480004; 0.190862; 0.0896608
152.592;  0.979426; 0.480017; 0.177365; 0.0833868
152.608;  0.979274; 0.480019; 0.180356; 0.0847797
152.624;  0.979427; 0.480032; 0.185289; 0.0871148
152.64;  0.979744; 0.480048; 0.17327; 0.0814928
152.656;  0.979469; 0.480048; 0.186705; 0.0877873
152.672;  0.979474; 0.480043; 0.187902; 0.0883495
152.688;  0.97983; 0.480058; 0.178023; 0.0837379
152.704;  0.978397; 0.480062; 0.178107; 0.0836553
152.72;  0.97836; 0.480066; 0.181636; 0.0853104
152.736;  0.978212; 0.480069; 0.183711; 0.0862726
152.752;  0.977852; 0.480071; 0.187647; 0.0880887
152.768;  0.978403; 0.480089; 0.16788; 0.0788565
152.784;  0.977933; 0.480085; 0.179561; 0.0843023
152.8;  0.977601; 0.48009; 0.183036; 0.0859054
152.816;  0.977389; 0.480083; 0.185345; 0.086969
152.832;  0.977378; 0.48009; 0.185722; 0.087146
152.848;  0.978216; 0.480101; 0.174974; 0.0821749
152.864;  0.977181; 0.480116; 0.176808; 0.0829512
152.88;  0.976949; 0.48012; 0.188409; 0.0883737
152.896;  0.976535; 0.480126; 0.18649; 0.0874378
152.912;  0.977478; 0.480151; 0.181482; 0.0851761
152.928;  0.97757; 0.480158; 0.186088; 0.0873474
152.944;  0.977426; 0.480157; 0.180619; 0.0847677
152.96;  0.977767; 0.480169; 0.172855; 0.0811543
152.976;  0.977419; 0.480157; 0.181548; 0.0852031
152.992;  0.977144; 0.480169; 0.185971; 0.0872565
153.008;  0.977745; 0.480178; 0.174478; 0.0819159
153.024;  0.977561; 0.480174; 0.184195; 0.0864608
153.04;  0.977398; 0.480176; 0.18404; 0.0863742
153.056;  0.978114; 0.480193; 0.172806; 0.0811642
153.072;  0.977142; 0.480204; 0.176673; 0.0828999
153.088;  0.976715; 0.480203; 0.185741; 0.0871167
153.104;  0.976442; 0.480208; 0.183971; 0.0862629
153.12;  0.976416; 0.480208; 0.185804; 0.0871202
153.136;  0.976984; 0.480222; 0.177474; 0.0832652
153.152;  0.976893; 0.480216; 0.180881; 0.084855
153.168;  0.97675; 0.48021; 0.184966; 0.0867576
153.184;  0.977725; 0.480221; 0.173384; 0.0814082
153.2;  0.97732; 0.480223; 0.18818; 0.0883189
153.216;  0.976732; 0.480227; 0.185211; 0.0868741
153.232;  0.977736; 0.480251; 0.180031; 0.0845352
153.248;  0.977741; 0.480251; 0.186393; 0.0875228
153.264;  0.977453; 0.480244; 0.184144; 0.0864403
153.28;  0.977497; 0.480242; 0.181241; 0.0850808
153.296;  0.978398; 0.480258; 0.176871; 0.0831086
153.312;  0.978143; 0.480262; 0.176087; 0.0827193
153.328;  0.977993; 0.480257; 0.187881; 0.0882457
153.344;  0.978463; 0.48027; 0.170986; 0.0803507
153.36;  0.97765; 0.480281; 0.185419; 0.0870626
153.376;  0.977164; 0.480278; 0.190408; 0.0893607
153.392;  0.97699; 0.480286; 0.187281; 0.0878787
153.408;  0.977191; 0.48031; 0.17028; 0.079922
153.424;  0.977321; 0.480313; 0.186805; 0.08769
153.44;  0.977477; 0.480317; 0.187843; 0.0881922
153.456;  0.978708; 0.480318; 0.185252; 0.0870854
153.472;  0.980264; 0.480327; 0.169521; 0.0798183
153.488;  0.98002; 0.480334; 0.187828; 0.0884178
153.504;  0.977914; 0.48036; 0.173609; 0.081553
153.52;  0.974553; 0.480366; 0.177577; 0.083131
153.536;  0.971308; 0.480375; 0.186996; 0.0872509
153.552;  0.967716; 0.480395; 0.189958; 0.0883088
153.568;  0.964156; 0.48041; 0.184112; 0.0852788
153.584;  0.961909; 0.480431; 0.191408; 0.0884556
153.6;  0.959021; 0.480464; 0.180302; 0.0830784
153.616;  0.956364; 0.480478; 0.18042; 0.0829051
153.632;  0.953389; 0.480509; 0.188523; 0.0863645
153.648;  0.951443; 0.480554; 0.181643; 0.0830507
153.664;  0.95356; 0.480596; 0.177272; 0.0812395
153.68;  0.955189; 0.480617; 0.175534; 0.0805839
153.696;  0.957458; 0.480641; 0.179849; 0.0827657
153.712;  0.959169; 0.480667; 0.180226; 0.0830914
153.728;  0.960719; 0.480694; 0.181259; 0.0837076
153.744;  0.962648; 0.480713; 0.169429; 0.0784047
153.76;  0.964238; 0.480743; 0.184254; 0.0854111
153.776;  0.965506; 0.480771; 0.165003; 0.0765925
153.792;  0.96689; 0.480783; 0.181447; 0.0843481
153.808;  0.967863; 0.480801; 0.184874; 0.0860309
153.824;  0.969011; 0.480822; 0.182088; 0.0848386
153.84;  0.970288; 0.480832; 0.185016; 0.0863185
153.856;  0.97135; 0.480854; 0.170801; 0.0797773
153.872;  0.972648; 0.480864; 0.182269; 0.0852493
153.888;  0.974058; 0.480889; 0.176292; 0.0825774
153.904;  0.975466; 0.480906; 0.180438; 0.0846449
153.92;  0.976461; 0.480935; 0.179108; 0.0841119
153.936;  0.976622; 0.480973; 0.168825; 0.0793018
153.952;  0.977437; 0.480981; 0.182759; 0.0859204
153.968;  0.978337; 0.481006; 0.173359; 0.0815803
153.984;  0.978878; 0.481013; 0.184933; 0.0870765
154;  0.978577; 0.481025; 0.186528; 0.0878026
154.016;  0.977987; 0.48104; 0.183006; 0.0860955
154.032;  0.978162; 0.481047; 0.189447; 0.0891427
154.048;  0.979184; 0.481066; 0.173041; 0.0815111
154.064;  0.979621; 0.481068; 0.184502; 0.0869495
154.08;  0.979527; 0.48108; 0.188033; 0.0886073
154.096;  0.979337; 0.481096; 0.178344; 0.0840278
154.112;  0.979102; 0.48112; 0.184291; 0.0868131
154.128;  0.979028; 0.481125; 0.182764; 0.0860884
154.144;  0.97895; 0.481134; 0.185206; 0.0872334
154.16;  0.979626; 0.481148; 0.175788; 0.0828567
154.176;  0.979817; 0.481149; 0.184229; 0.0868524
154.192;  0.980698; 0.481163; 0.17661; 0.0833379
154.208;  0.979508; 0.481185; 0.177275; 0.083554
154.224;  0.978898; 0.481184; 0.184792; 0.0870428
154.24;  0.978594; 0.481182; 0.185763; 0.0874727
154.256;  0.978553; 0.481198; 0.178085; 0.0838562
154.272;  0.978545; 0.481193; 0.18354; 0.0864235
154.288;  0.978487; 0.481182; 0.186498; 0.0878088
154.304;  0.978941; 0.481185; 0.169334; 0.0797649
154.32;  0.978935; 0.481193; 0.177021; 0.083387
154.336;  0.978526; 0.481197; 0.181429; 0.0854283
154.352;  0.978387; 0.481201; 0.187479; 0.0882652
154.368;  0.978108; 0.481206; 0.182831; 0.0860535
154.384;  0.979074; 0.48121; 0.177796; 0.0837669
154.4;  0.978748; 0.481216; 0.182353; 0.0858862
154.416;  0.978627; 0.481201; 0.185809; 0.0875005
154.432;  0.977886; 0.481201; 0.182675; 0.0859595
154.448;  0.978381; 0.481219; 0.17475; 0.0822753
154.464;  0.977919; 0.481235; 0.185563; 0.0873277
154.48;  0.977557; 0.481242; 0.183136; 0.0861549
154.496;  0.977002; 0.481243; 0.183599; 0.0863237
154.512;  0.978073; 0.481272; 0.17404; 0.081924
154.528;  0.977912; 0.481259; 0.177807; 0.083681
154.544;  0.977047; 0.481257; 0.177183; 0.0833135
154.56;  0.976707; 0.481255; 0.183556; 0.0862798
154.576;  0.976536; 0.481267; 0.189394; 0.0890107
154.592;  0.97626; 0.481279; 0.189508; 0.0890409
154.608;  0.977335; 0.481292; 0.177507; 0.0834963
154.624;  0.977146; 0.481297; 0.1836; 0.0863467
154.64;  0.977315; 0.481301; 0.188302; 0.0885741
154.656;  0.97813; 0.48132; 0.173001; 0.0814475
154.672;  0.977663; 0.48132; 0.179405; 0.0844226
154.688;  0.977455; 0.48134; 0.180639; 0.0849885
154.704;  0.976902; 0.481344; 0.183555; 0.0863123
154.72;  0.977541; 0.481358; 0.169115; 0.0795767
154.736;  0.977009; 0.481361; 0.175221; 0.0824054
154.752;  0.976605; 0.481362; 0.1796; 0.0844299
154.768;  0.976911; 0.481377; 0.164717; 0.0774603
154.784;  0.97636; 0.481383; 0.175412; 0.0824442
154.8;  0.975891; 0.481381; 0.189157; 0.0888615
154.816;  0.975328; 0.481371; 0.184528; 0.0866347
154.832;  0.975796; 0.481368; 0.181497; 0.0852521
154.848;  0.975641; 0.481366; 0.177138; 0.0831913
154.864;  0.976584; 0.481385; 0.167896; 0.0789299
154.88;  0.976543; 0.481397; 0.185772; 0.0873323
154.896;  0.976978; 0.4814; 0.171445; 0.0806335
154.912;  0.976307; 0.481395; 0.183365; 0.0861797
154.928;  0.975553; 0.481393; 0.177029; 0.083137
154.944;  0.97543; 0.481403; 0.177138; 0.0831793
154.96;  0.97523; 0.481405; 0.183393; 0.0860993
154.976;  0.975555; 0.481408; 0.183111; 0.0859965
154.992;  0.976038; 0.481425; 0.167796; 0.0788457
155.008;  0.975403; 0.481425; 0.179031; 0.0840698
155.024;  0.975429; 0.481417; 0.183834; 0.0863261
155.04;  0.976146; 0.481422; 0.170549; 0.0801474
155.056;  0.975714; 0.481414; 0.181455; 0.0852336
155.072;  0.975186; 0.481416; 0.186341; 0.0874818
155.088;  0.975013; 0.481429; 0.187435; 0.0879818
155.104;  0.975612; 0.48145; 0.16793; 0.0788781
155.12;  0.975774; 0.481432; 0.172859; 0.0812037
155.136;  0.976178; 0.48144; 0.16787; 0.078894
155.152;  0.975677; 0.481435; 0.176524; 0.0829176
155.168;  0.975114; 0.481431; 0.183402; 0.0860979
155.184;  0.974559; 0.481428; 0.181608; 0.085207
155.2;  0.974285; 0.481436; 0.184934; 0.0867447
155.216;  0.975299; 0.481442; 0.176209; 0.082739
155.232;  0.97551; 0.48145; 0.169727; 0.0797138
155.248;  0.974906; 0.481448; 0.182991; 0.0858898
155.264;  0.974412; 0.481447; 0.178049; 0.0835276
155.28;  0.97451; 0.481445; 0.181168; 0.0849993
155.296;  0.973628; 0.481456; 0.17764; 0.0832705
155.312;  0.975541; 0.481464; 0.183842; 0.0863483
155.328;  0.975733; 0.481443; 0.183493; 0.0861976
155.344;  0.976817; 0.481462; 0.173839; 0.0817566
155.36;  0.97574; 0.481465; 0.183866; 0.0863775
155.376;  0.972656; 0.481479; 0.182465; 0.0854508
155.392;  0.969252; 0.481476; 0.184459; 0.086082
155.408;  0.966092; 0.481483; 0.176883; 0.0822784
155.424;  0.963558; 0.481497; 0.183814; 0.0852802
155.44;  0.960947; 0.481504; 0.181343; 0.0839073
155.456;  0.957943; 0.481519; 0.173064; 0.0798286
155.472;  0.95565; 0.481543; 0.184313; 0.0848182
155.488;  0.952543; 0.481564; 0.185194; 0.0849507
155.504;  0.954306; 0.481594; 0.173276; 0.0796358
155.52;  0.956111; 0.481605; 0.179704; 0.082748
155.536;  0.957592; 0.481641; 0.183529; 0.0846466
155.552;  0.959157; 0.481664; 0.18325; 0.08466
155.568;  0.960933; 0.48171; 0.169598; 0.0785056
155.584;  0.96257; 0.481728; 0.184287; 0.0854533
155.6;  0.963865; 0.481755; 0.181483; 0.0842712
155.616;  0.965343; 0.481771; 0.181545; 0.0844319
155.632;  0.966773; 0.481804; 0.175048; 0.0815365
155.648;  0.968203; 0.48182; 0.181579; 0.0847063
155.664;  0.969009; 0.481825; 0.18325; 0.0855581
155.68;  0.97027; 0.481828; 0.184396; 0.0862056
155.696;  0.971628; 0.481843; 0.182621; 0.0854978
155.712;  0.972789; 0.481854; 0.185204; 0.086813
155.728;  0.974247; 0.481864; 0.177969; 0.0835485
155.744;  0.975466; 0.481875; 0.182915; 0.0859797
155.76;  0.975909; 0.481906; 0.171722; 0.0807603
155.776;  0.97621; 0.481923; 0.179734; 0.0845571
155.792;  0.976663; 0.481931; 0.182184; 0.0857513
155.808;  0.976703; 0.481935; 0.184056; 0.0866366
155.824;  0.977343; 0.481936; 0.172486; 0.0812437
155.84;  0.977622; 0.481937; 0.179293; 0.0844745
155.856;  0.977368; 0.481942; 0.179867; 0.0847236
155.872;  0.977664; 0.481947; 0.180481; 0.0850396
155.888;  0.977343; 0.481953; 0.184113; 0.0867235
155.904;  0.977213; 0.481964; 0.168626; 0.0794197
155.92;  0.976611; 0.481977; 0.174639; 0.0822031
155.936;  0.976366; 0.481988; 0.184207; 0.0866869
155.952;  0.976318; 0.481978; 0.190237; 0.089519
155.968;  0.97663; 0.481987; 0.165172; 0.0777502
155.984;  0.976603; 0.481988; 0.178519; 0.084031
156;  0.975775; 0.481999; 0.18072; 0.0849965
156.016;  0.975497; 0.482005; 0.180467; 0.0848547
156.032;  0.975565; 0.482014; 0.182855; 0.0859851
156.048;  0.976467; 0.482031; 0.175045; 0.0823915
156.064;  0.976306; 0.482029; 0.179016; 0.0842464
156.08;  0.975638; 0.482035; 0.179625; 0.0844764
156.096;  0.975028; 0.482042; 0.177102; 0.0832389
156.112;  0.975369; 0.482029; 0.186291; 0.0875859
156.128;  0.975116; 0.482037; 0.181797; 0.0854523
156.144;  0.975059; 0.482062; 0.173707; 0.0816489
156.16;  0.975005; 0.482063; 0.181514; 0.0853143
156.176;  0.975095; 0.48208; 0.164878; 0.0775049
156.192;  0.974574; 0.482072; 0.175252; 0.082336
156.208;  0.974155; 0.48207; 0.183127; 0.0859983
156.224;  0.973844; 0.482068; 0.184621; 0.0866721
156.24;  0.974192; 0.48206; 0.180158; 0.0846056
156.256;  0.973278; 0.482048; 0.178661; 0.083822
156.272;  0.974064; 0.482055; 0.170415; 0.0800187
156.288;  0.973969; 0.482051; 0.175912; 0.0825913
156.304;  0.974328; 0.482042; 0.183506; 0.0861868
156.32;  0.974605; 0.482037; 0.183902; 0.0863962
156.336;  0.975052; 0.482051; 0.170741; 0.0802526
156.352;  0.974929; 0.482065; 0.183868; 0.0864139
156.368;  0.974713; 0.482059; 0.183317; 0.0861351
156.384;  0.974578; 0.482067; 0.18316; 0.0860507
156.4;  0.974741; 0.482068; 0.184242; 0.0865738
156.416;  0.974789; 0.482076; 0.177864; 0.083582
156.432;  0.975311; 0.482084; 0.167891; 0.0789395
156.448;  0.974782; 0.482073; 0.185011; 0.0869395
156.464;  0.975289; 0.482077; 0.185415; 0.0871755
156.48;  0.974604; 0.482074; 0.186243; 0.0875028
156.496;  0.974449; 0.482072; 0.18761; 0.0881306
156.512;  0.975224; 0.482092; 0.172845; 0.0812624
156.528;  0.975098; 0.482086; 0.183538; 0.0862776
156.544;  0.974294; 0.482085; 0.174944; 0.08217
156.56;  0.974233; 0.482079; 0.182304; 0.0856203
156.576;  0.974109; 0.48208; 0.186382; 0.0875249
156.592;  0.9739; 0.48207; 0.185411; 0.0870482
156.608;  0.973556; 0.482068; 0.184944; 0.0867979
156.624;  0.974806; 0.482073; 0.171013; 0.0803636
156.64;  0.974829; 0.482082; 0.183331; 0.0861559
156.656;  0.974115; 0.482071; 0.182146; 0.0855345
156.672;  0.97383; 0.482075; 0.181656; 0.0852799
156.688;  0.973686; 0.482083; 0.185086; 0.086879
156.704;  0.973584; 0.482086; 0.181595; 0.085232
156.72;  0.97346; 0.482095; 0.184059; 0.0863788
156.736;  0.974389; 0.482112; 0.171133; 0.0803925
156.752;  0.974221; 0.482099; 0.180544; 0.0847965
156.768;  0.974133; 0.482095; 0.186127; 0.0874099
156.784;  0.974775; 0.482111; 0.170487; 0.0801203
156.8;  0.974326; 0.482099; 0.183907; 0.0863853
156.816;  0.974382; 0.482099; 0.182142; 0.0855609
156.832;  0.974199; 0.482107; 0.177593; 0.0834098
156.848;  0.974548; 0.4821; 0.184284; 0.0865822
156.864;  0.974937; 0.482114; 0.184687; 0.0868085
156.88;  0.974472; 0.482116; 0.183298; 0.0861148
156.896;  0.973996; 0.482119; 0.184216; 0.0865047
156.912;  0.974009; 0.482123; 0.189227; 0.0888596
156.928;  0.974574; 0.482143; 0.17359; 0.081567
156.944;  0.976788; 0.482134; 0.180823; 0.0851574
156.96;  0.976763; 0.482142; 0.184805; 0.0870319
156.976;  0.976335; 0.482147; 0.1787; 0.0841206
156.992;  0.975992; 0.482154; 0.181859; 0.0855791
157.008;  0.972522; 0.482184; 0.177644; 0.0833034
157.024;  0.969438; 0.482189; 0.179521; 0.0839174
157.04;  0.966176; 0.482208; 0.181827; 0.0847126
157.056;  0.962778; 0.482235; 0.170685; 0.0792468
157.072;  0.959789; 0.482254; 0.175759; 0.0813522
157.088;  0.957492; 0.482258; 0.184935; 0.0853951
157.104;  0.955059; 0.482287; 0.184747; 0.0850967
157.12;  0.952515; 0.482317; 0.178067; 0.0818065
157.136;  0.954223; 0.482336; 0.181822; 0.0836848
157.152;  0.956279; 0.482361; 0.175569; 0.080985
157.168;  0.958109; 0.482394; 0.180659; 0.0834983
157.184;  0.95964; 0.482424; 0.178312; 0.08255
157.2;  0.960953; 0.482457; 0.166585; 0.0772319
157.216;  0.962512; 0.482472; 0.176304; 0.081873
157.232;  0.963981; 0.482497; 0.18125; 0.0843027
157.248;  0.965195; 0.482522; 0.186091; 0.0866679
157.264;  0.966409; 0.48254; 0.18492; 0.086234
157.28;  0.967966; 0.482547; 0.179853; 0.0840074
157.296;  0.969101; 0.48257; 0.170138; 0.0795666
157.312;  0.970363; 0.482579; 0.183335; 0.0858517
157.328;  0.97118; 0.482572; 0.186543; 0.087426
157.344;  0.972248; 0.482599; 0.172334; 0.08086
157.36;  0.973326; 0.482609; 0.175499; 0.0824382
157.376;  0.973815; 0.482614; 0.180392; 0.0847803
157.392;  0.973933; 0.482617; 0.182591; 0.0858247
157.408;  0.974409; 0.482632; 0.170703; 0.0802785
157.424;  0.974802; 0.482634; 0.175675; 0.0826503
157.44;  0.97522; 0.482626; 0.183126; 0.0861915
157.456;  0.975131; 0.482622; 0.183813; 0.0865062
157.472;  0.9748; 0.482622; 0.179828; 0.0846017
157.488;  0.97562; 0.482636; 0.169815; 0.0799608
157.504;  0.975584; 0.48263; 0.17973; 0.084625
157.52;  0.975408; 0.482635; 0.183104; 0.0861991
157.536;  0.97504; 0.482639; 0.179365; 0.0844076
157.552;  0.974914; 0.482636; 0.183226; 0.0862129
157.568;  0.975729; 0.482642; 0.170427; 0.080259
157.584;  0.975419; 0.482628; 0.179273; 0.0843952
157.6;  0.974832; 0.482634; 0.17409; 0.0819073
157.616;  0.975043; 0.482631; 0.181189; 0.0852652
157.632;  0.975751; 0.48264; 0.168961; 0.0795701
157.648;  0.975102; 0.482635; 0.175143; 0.0824257
157.664;  0.9751; 0.482638; 0.184375; 0.0867706
157.68;  0.975313; 0.482648; 0.184382; 0.0867947
157.696;  0.974927; 0.48265; 0.180503; 0.0849356
157.712;  0.974762; 0.482654; 0.175608; 0.0826187
157.728;  0.974362; 0.48267; 0.177382; 0.0834219
157.744;  0.974483; 0.482673; 0.183255; 0.0861951
157.76;  0.974229; 0.482687; 0.17656; 0.0830267
157.776;  0.974246; 0.482685; 0.181894; 0.0855363
157.792;  0.974053; 0.482672; 0.184315; 0.0866553
157.808;  0.974793; 0.482691; 0.171488; 0.0806895
157.824;  0.974973; 0.482704; 0.183573; 0.0863935
157.84;  0.974948; 0.482713; 0.181073; 0.0852167
157.856;  0.974341; 0.482726; 0.17658; 0.0830526
157.872;  0.974583; 0.482739; 0.179443; 0.0844223
157.888;  0.974589; 0.482741; 0.186495; 0.087741
157.904;  0.974196; 0.482738; 0.184804; 0.0869102
157.92;  0.974027; 0.482752; 0.181666; 0.0854219
157.936;  0.973624; 0.482748; 0.180633; 0.0849003
157.952;  0.974961; 0.48276; 0.170538; 0.0802674
157.968;  0.974886; 0.482746; 0.181045; 0.0852038
157.984;  0.974221; 0.482755; 0.172168; 0.0809723
158;  0.973853; 0.482758; 0.176285; 0.0828777
158.016;  0.973285; 0.482749; 0.181591; 0.0853209
158.032;  0.973882; 0.482756; 0.168033; 0.0790002
158.048;  0.973564; 0.482748; 0.180553; 0.0848576
158.064;  0.973731; 0.482748; 0.181999; 0.0855517
158.08;  0.973333; 0.482745; 0.186099; 0.0874426
158.096;  0.97406; 0.482753; 0.17182; 0.0807951
158.112;  0.973763; 0.482731; 0.181704; 0.0854127
158.128;  0.973655; 0.482711; 0.190452; 0.0895114
158.144;  0.973524; 0.482713; 0.18022; 0.0846912
158.16;  0.972852; 0.482715; 0.179511; 0.0843
158.176;  0.972659; 0.482704; 0.179423; 0.08424
158.192;  0.972373; 0.482706; 0.186168; 0.0873816
158.208;  0.973135; 0.482705; 0.170934; 0.0802941
158.224;  0.973151; 0.482695; 0.176904; 0.0830981
158.24;  0.972612; 0.482704; 0.175492; 0.0823905
158.256;  0.971936; 0.482686; 0.182426; 0.0855836
158.272;  0.972248; 0.482681; 0.179992; 0.0844675
158.288;  0.973237; 0.482685; 0.175175; 0.0822913
158.304;  0.972381; 0.482678; 0.179382; 0.0841925
158.32;  0.971831; 0.482676; 0.175989; 0.0825531
158.336;  0.971866; 0.482677; 0.18636; 0.0874208
158.352;  0.971749; 0.482677; 0.183144; 0.0859023
158.368;  0.972304; 0.48269; 0.169821; 0.0797008
158.384;  0.972161; 0.482688; 0.175995; 0.0825859
158.4;  0.972065; 0.482684; 0.182052; 0.085419
158.416;  0.971827; 0.482683; 0.175813; 0.0824711
158.432;  0.971711; 0.482677; 0.182794; 0.0857344
158.448;  0.971779; 0.482678; 0.180134; 0.0844932
158.464;  0.97141; 0.482667; 0.186907; 0.0876345
158.48;  0.971969; 0.482687; 0.167371; 0.0785234
158.496;  0.971837; 0.482682; 0.177981; 0.0834887
158.512;  0.971488; 0.482671; 0.184124; 0.0863375
158.528;  0.971487; 0.482666; 0.179274; 0.0840625
158.544;  0.971537; 0.482669; 0.182206; 0.0854422
158.56;  0.971079; 0.482668; 0.177148; 0.0830309
158.576;  0.970747; 0.48268; 0.179882; 0.0842857
158.592;  0.9709; 0.482668; 0.178597; 0.0836946
158.608;  0.971522; 0.482664; 0.178795; 0.0838403
158.624;  0.972513; 0.482672; 0.174311; 0.0818224
158.64;  0.972766; 0.482664; 0.183557; 0.0861836
158.656;  0.972547; 0.482664; 0.183908; 0.0863291
158.672;  0.971866; 0.482653; 0.182664; 0.0856828
158.688;  0.97202; 0.482634; 0.176926; 0.0830011
158.704;  0.972242; 0.482641; 0.183649; 0.0861762
158.72;  0.972253; 0.482648; 0.186066; 0.0873125
158.736;  0.971816; 0.482638; 0.181288; 0.0850303
158.752;  0.97263; 0.482643; 0.183202; 0.086001
158.768;  0.973861; 0.48265; 0.169545; 0.079692
158.784;  0.973555; 0.482641; 0.174145; 0.081827
158.8;  0.973499; 0.482639; 0.176938; 0.083134
158.816;  0.973318; 0.482639; 0.180483; 0.0847838
158.832;  0.972783; 0.482637; 0.181691; 0.0853042
158.848;  0.972713; 0.482647; 0.1808; 0.0848815
158.864;  0.972509; 0.482652; 0.182508; 0.0856662
158.88;  0.972309; 0.482647; 0.181281; 0.0850718
158.896;  0.972605; 0.482656; 0.184895; 0.0867961
158.912;  0.973538; 0.482677; 0.168299; 0.0790843
158.928;  0.973354; 0.482681; 0.181432; 0.0852403
158.944;  0.973383; 0.482678; 0.179967; 0.0845538
158.96;  0.97316; 0.482663; 0.181382; 0.0851969
158.976;  0.973282; 0.48265; 0.184033; 0.0864503
158.992;  0.973185; 0.482648; 0.186088; 0.0874067
159.008;  0.973069; 0.482643; 0.185088; 0.0869257
159.024;  0.973767; 0.482655; 0.17082; 0.080284
159.04;  0.97336; 0.482656; 0.173883; 0.0816897
159.056;  0.972778; 0.482647; 0.185376; 0.0870359
159.072;  0.972688; 0.482641; 0.185548; 0.0871074
159.088;  0.97311; 0.482649; 0.171721; 0.0806522
159.104;  0.972564; 0.482651; 0.176862; 0.0830203
159.12;  0.972156; 0.482652; 0.177848; 0.0834487
159.136;  0.971916; 0.482644; 0.186202; 0.0873452
159.152;  0.971437; 0.482646; 0.183781; 0.0861674
159.168;  0.972656; 0.482633; 0.182343; 0.0855983
159.184;  0.97247; 0.482627; 0.173306; 0.0813393
159.2;  0.972559; 0.482623; 0.185833; 0.0872262
159.216;  0.97282; 0.482633; 0.182699; 0.0857802
159.232;  0.97107; 0.482633; 0.181479; 0.085054
159.248;  0.96796; 0.482639; 0.190011; 0.0887685
159.264;  0.964381; 0.482649; 0.185826; 0.0864941
159.28;  0.96134; 0.482668; 0.174156; 0.0808096
159.296;  0.958572; 0.482679; 0.185086; 0.0856363
159.312;  0.956021; 0.482695; 0.181345; 0.0836847
159.328;  0.95368; 0.482719; 0.187515; 0.0863244
159.344;  0.951247; 0.482753; 0.181057; 0.0831447
159.36;  0.949417; 0.482778; 0.183165; 0.083955
159.376;  0.947104; 0.482795; 0.177801; 0.0813006
159.392;  0.949617; 0.48282; 0.181308; 0.0831287
159.408;  0.951611; 0.482844; 0.184583; 0.0848121
159.424;  0.954237; 0.482879; 0.168733; 0.0777488
159.44;  0.956926; 0.482901; 0.17408; 0.0804425
159.456;  0.958713; 0.482934; 0.174061; 0.0805891
159.472;  0.96041; 0.482952; 0.182643; 0.0847158
159.488;  0.962344; 0.482966; 0.178426; 0.0829289
159.504;  0.963999; 0.482981; 0.182768; 0.0850953
159.52;  0.965925; 0.483017; 0.161187; 0.075203
159.536;  0.96734; 0.483044; 0.175904; 0.0821944
159.552;  0.968771; 0.483046; 0.181915; 0.0851291
159.568;  0.969917; 0.483062; 0.180596; 0.0846149
159.584;  0.970804; 0.483076; 0.182657; 0.0856608
159.6;  0.97147; 0.483076; 0.177391; 0.0832486
159.616;  0.972833; 0.483085; 0.17854; 0.0839068
159.632;  0.973808; 0.483085; 0.180702; 0.0850081
159.648;  0.97466; 0.483096; 0.180526; 0.0850014
159.664;  0.97473; 0.483113; 0.169564; 0.0798485
159.68;  0.975738; 0.483134; 0.173145; 0.0816226
159.696;  0.975764; 0.483135; 0.182984; 0.0862631
159.712;  0.975537; 0.483142; 0.180941; 0.0852818
159.728;  0.975523; 0.483137; 0.183339; 0.0864097
159.744;  0.975708; 0.483142; 0.182033; 0.0858114
159.76;  0.974693; 0.483156; 0.180361; 0.0849374
159.776;  0.974405; 0.483158; 0.180625; 0.0850367
159.792;  0.9748; 0.483158; 0.18326; 0.0863122
159.808;  0.975479; 0.483169; 0.173125; 0.0815975
159.824;  0.975874; 0.48316; 0.175305; 0.0826567
159.84;  0.974983; 0.483171; 0.181216; 0.085368
159.856;  0.97475; 0.483164; 0.180006; 0.0847765
159.872;  0.975085; 0.483184; 0.166491; 0.0784415
159.888;  0.974963; 0.483179; 0.181191; 0.0853558
159.904;  0.974513; 0.483165; 0.17822; 0.083915
159.92;  0.974001; 0.483174; 0.180871; 0.0851202
159.936;  0.973917; 0.483172; 0.188019; 0.0884758
159.952;  0.973853; 0.483186; 0.179507; 0.0844671
159.968;  0.973666; 0.483191; 0.183433; 0.0862989
159.984;  0.973686; 0.483203; 0.178413; 0.083941
160;  0.974044; 0.483183; 0.179914; 0.0846748
160.016;  0.974704; 0.483195; 0.169658; 0.0799043
160.032;  0.974131; 0.483195; 0.175591; 0.0826497
160.048;  0.974055; 0.483208; 0.180053; 0.0847457
160.064;  0.97414; 0.483204; 0.177186; 0.0834026
160.08;  0.974111; 0.483209; 0.174957; 0.0823523
160.096;  0.973884; 0.483211; 0.179645; 0.0845393
