time; gps_x; gps_y; gps_z; acc_0; acc_1; acc_2; right_enc; left_enc; odo_acc_x; odo_acc_y; odo_acc_heading; odo_enc_x; odo_enc_y; odo_enc_heading; kalman_enc_x; kalman_enc_y; kalman_enc_heading; kalman_acc_x; kalman_acc_y; kalman_acc_heading
46.512;  4.28183; -1.40263; -3.1963e-05; -4.75156e-06; 0.0312627; 9.80994; 287.456; 287.435; 21.0467; -2.9897; 0.0126316; 4.31684; -1.37173; 0.0126316; 115.734; -11.2747; 0.0126316; 26.4893; -3.62405; 0.0126316
46.528;  4.28183; -1.40263; -3.1963e-05; -3.19762e-06; 0.0306356; 9.80995; 287.532; 287.55; 21.0601; -2.98972; -0.00126316; 4.31875; -1.37171; -0.00126316; 115.824; -11.2744; -0.00126316; 26.5061; -3.62384; -0.00126316
46.544;  4.28183; -1.40263; -3.1963e-05; -4.09521e-07; 0.0296711; 9.80995; 287.618; 287.64; 21.0734; -2.98975; -0.00252632; 4.32051; -1.37171; -0.00252632; 115.914; -11.2733; -0.00252632; 26.5229; -3.62386; -0.00252632
46.56;  4.28183; -1.40263; -3.1963e-05; 5.05696e-06; 0.0283876; 9.80995; 287.73; 287.762; 21.0868; -2.98984; -0.00631579; 4.32285; -1.37172; -0.00631579; 116.004; -11.2734; -0.00631579; 26.5397; -3.6239; -0.00631579
46.576;  4.28183; -1.40263; -3.1963e-05; 1.06166e-05; 0.0268019; 9.80996; 287.845; 287.813; 21.1002; -2.98962; 0.0164211; 4.32451; -1.37173; 0.0164211; 116.094; -11.2736; 0.0164211; 26.5565; -3.62401; 0.0164211
46.592;  4.28183; -1.40263; -3.1963e-05; 1.61793e-05; 0.0249411; 9.80997; 287.946; 287.946; 21.1135; -2.98955; 0.00505263; 4.32685; -1.37169; 0.00505263; 116.184; -11.2742; 0.00505263; 26.5733; -3.62373; 0.00505263
46.608;  4.28183; -1.40263; -3.1963e-05; 2.16642e-05; 0.0228403; 9.80997; 288.043; 288.04; 21.1269; -2.98947; 0.00631579; 4.32876; -1.37168; 0.00631579; 116.275; -11.2727; 0.00631579; 26.5901; -3.62365; 0.00631579
46.624;  4.28183; -1.40263; -3.1963e-05; 2.69449e-05; 0.0205531; 9.80998; 288.14; 288.14; 21.1403; -2.9894; 0.00505263; 4.33074; -1.37167; 0.00505263; 116.365; -11.2722; 0.00505263; 26.607; -3.62354; 0.00505263
46.64;  4.28183; -1.40263; -3.1963e-05; 3.03182e-05; 0.0180786; 9.80999; 288.248; 288.23; 21.1536; -2.98925; 0.0113684; 4.33272; -1.37166; 0.0113684; 116.455; -11.2717; 0.0113684; 26.6238; -3.62346; 0.0113684
46.656;  4.28183; -1.40263; -3.1963e-05; 3.11303e-05; 0.0154965; 9.80999; 288.338; 288.338; 21.167; -2.98918; 0.00505263; 4.3347; -1.37164; 0.00505263; 116.545; -11.2712; 0.00505263; 26.6406; -3.62327; 0.00505263
46.672;  4.28183; -1.40263; -3.1963e-05; 3.16386e-05; 0.0128373; 9.81; 288.436; 288.439; 21.1804; -2.98913; 0.00378947; 4.33668; -1.37163; 0.00378947; 116.636; -11.2702; 0.00378947; 26.6574; -3.62318; 0.00378947
46.688;  4.28183; -1.40263; -3.1963e-05; 3.18714e-05; 0.0101448; 9.81; 288.544; 288.54; 21.1938; -2.98904; 0.00631579; 4.33876; -1.37162; 0.00631579; 116.726; -11.2697; 0.00631579; 26.6742; -3.62312; 0.00631579
46.704;  4.28183; -1.40263; -3.1963e-05; 3.18504e-05; 0.00746248; 9.81; 288.641; 288.644; 21.2071; -2.98899; 0.00378947; 4.34078; -1.3716; 0.00378947; 116.816; -11.2694; 0.00378947; 26.6911; -3.62301; 0.00378947
46.72;  4.28183; -1.40263; -3.1963e-05; 3.15933e-05; 0.0048333; 9.81; 288.752; 288.731; 21.2205; -2.98882; 0.0126316; 4.34276; -1.3716; 0.0126316; 116.907; -11.2688; 0.0126316; 26.7079; -3.62295; 0.0126316
46.736;  4.28183; -1.40263; -3.1963e-05; 3.11155e-05; 0.00229895; 9.81001; 288.846; 288.828; 21.2339; -2.98867; 0.0113684; 4.34467; -1.37157; 0.0113684; 116.997; -11.2685; 0.0113684; 26.7247; -3.62273; 0.0113684
46.752;  4.28183; -1.40263; -3.1963e-05; 3.04316e-05; -0.000100854; 9.81; 288.954; 288.947; 21.2473; -2.98857; 0.00757895; 4.34694; -1.37155; 0.00757895; 117.088; -11.2673; 0.00757895; 26.7416; -3.62254; 0.00757895
46.768;  4.28183; -1.40263; -3.1963e-05; 2.95556e-05; -0.00232892; 9.81; 289.058; 289.04; 21.2607; -2.98842; 0.0113684; 4.34891; -1.37153; 0.0113684; 117.178; -11.2663; 0.0113684; 26.7584; -3.62241; 0.0113684
46.784;  4.28183; -1.40263; -3.1963e-05; 2.85023e-05; -0.00435115; 9.81; 289.134; 289.138; 21.2741; -2.98837; 0.00378947; 4.35064; -1.37151; 0.00378947; 117.269; -11.2656; 0.00378947; 26.7752; -3.62222; 0.00378947
46.8;  4.28183; -1.40263; -3.1963e-05; 2.72868e-05; -0.00613704; 9.81; 289.235; 289.267; 21.2874; -2.98845; -0.00631579; 4.35295; -1.3715; -0.00631579; 117.359; -11.2646; -0.00631579; 26.7921; -3.62216; -0.00631579
46.816;  4.28183; -1.40263; -3.1963e-05; 2.59256e-05; -0.00766016; 9.81; 289.346; 289.336; 21.3008; -2.98833; 0.00884211; 4.35475; -1.37152; 0.00884211; 117.45; -11.2642; 0.00884211; 26.8089; -3.62227; 0.00884211
46.832;  4.28183; -1.40263; -3.1963e-05; 2.44356e-05; -0.00889845; 9.80999; 289.462; 289.444; 21.3142; -2.98818; 0.0113684; 4.35698; -1.3715; 0.0113684; 117.54; -11.2648; 0.0113684; 26.8258; -3.62212; 0.0113684
46.848;  4.28183; -1.40263; -3.1963e-05; 2.28349e-05; -0.00983462; 9.80999; 289.53; 289.548; 21.3276; -2.9882; -0.00126316; 4.35871; -1.37148; -0.00126316; 117.631; -11.264; -0.00126316; 26.8426; -3.62193; -0.00126316
46.864;  4.28183; -1.40263; -3.1963e-05; 2.11424e-05; -0.0104563; 9.80999; 289.656; 289.649; 21.341; -2.9881; 0.00757895; 4.36097; -1.37148; 0.00757895; 117.722; -11.263; 0.00757895; 26.8595; -3.62195; 0.00757895
46.88;  4.28183; -1.40263; -3.1963e-05; 1.93774e-05; -0.0107564; 9.80999; 289.764; 289.739; 21.3544; -2.98791; 0.0138947; 4.36295; -1.37146; 0.0138947; 117.812; -11.2631; 0.0138947; 26.8763; -3.62182; 0.0138947
46.896;  4.28183; -1.40263; -3.1963e-05; 1.75598e-05; -0.0107328; 9.80999; 289.832; 289.843; 21.3678; -2.98789; 0.00126316; 4.36468; -1.37144; 0.00126316; 117.903; -11.2624; 0.00126316; 26.8932; -3.62158; 0.00126316
46.912;  4.28183; -1.40263; -3.1963e-05; 1.57097e-05; -0.0103887; 9.80999; 289.944; 289.951; 21.3813; -2.98786; 0.00252632; 4.36688; -1.37144; 0.00252632; 117.994; -11.2612; 0.00252632; 26.91; -3.62156; 0.00252632
46.928;  4.28183; -1.40263; -3.1963e-05; 1.38473e-05; -0.00973263; 9.80999; 290.059; 290.027; 21.3947; -2.98764; 0.0164211; 4.36879; -1.37143; 0.0164211; 118.085; -11.261; 0.0164211; 26.9269; -3.62152; 0.0164211
46.944;  4.28183; -1.40263; -3.1963e-05; 1.19926e-05; -0.00877776; 9.80999; 290.149; 290.153; 21.4081; -2.98759; 0.00378947; 4.37095; -1.3714; 0.00378947; 118.176; -11.2608; 0.00378947; 26.9438; -3.62124; 0.00378947
46.96;  4.28183; -1.40263; -3.1963e-05; 1.01652e-05; -0.00754222; 9.80999; 290.228; 290.236; 21.4215; -2.98756; 0.00252632; 4.37257; -1.37139; 0.00252632; 118.267; -11.2593; 0.00252632; 26.9606; -3.62118; 0.00252632
46.976;  4.28183; -1.40263; -3.1963e-05; 8.38424e-06; -0.00604856; 9.81; 290.347; 290.347; 21.4349; -2.98749; 0.00505263; 4.37487; -1.37138; 0.00505263; 118.357; -11.259; 0.00505263; 26.9775; -3.62114; 0.00505263
46.992;  4.28183; -1.40263; -3.1963e-05; 6.6681e-06; -0.00432339; 9.81; 290.437; 290.444; 21.4484; -2.98745; 0.00252632; 4.37674; -1.37138; 0.00252632; 118.448; -11.2587; 0.00252632; 26.9944; -3.62105; 0.00252632
47.008;  4.28183; -1.40263; -3.1963e-05; 5.03434e-06; -0.00239699; 9.81; 290.549; 290.545; 21.4618; -2.98737; 0.00631579; 4.37887; -1.37137; 0.00631579; 118.539; -11.2583; 0.00631579; 27.0113; -3.62101; 0.00631579
47.024;  4.28183; -1.40263; -3.1963e-05; 3.49451e-06; -0.000299644; 9.81; 290.642; 290.653; 21.4752; -2.98735; 0.00126316; 4.38088; -1.37136; 0.00126316; 118.63; -11.2581; 0.00126316; 27.0282; -3.6209; 0.00126316
47.04;  4.28183; -1.40263; -3.1963e-05; 1.8077e-06; 0.00192093; 9.81; 290.747; 290.732; 21.4887; -2.98722; 0.0101053; 4.38272; -1.37135; 0.0101053; 118.721; -11.2575; 0.0101053; 27.0451; -3.62088; 0.0101053
47.056;  4.28183; -1.40263; -3.1963e-05; -3.59006e-06; 0.00423333; 9.81; 290.848; 290.858; 21.5021; -2.9872; 0.00126316; 4.38499; -1.37133; 0.00126316; 118.813; -11.2574; 0.00126316; 27.062; -3.62071; 0.00126316
47.072;  4.28183; -1.40263; -3.1963e-05; -9.10539e-06; 0.00660072; 9.81; 290.963; 290.956; 21.5155; -2.9871; 0.00757895; 4.38711; -1.37133; 0.00757895; 118.904; -11.2564; 0.00757895; 27.0789; -3.62069; 0.00757895
47.088;  4.28183; -1.40263; -3.1963e-05; -1.46467e-05; 0.00899075; 9.81; 291.064; 291.06; 21.529; -2.98701; 0.00631579; 4.38916; -1.37131; 0.00631579; 118.995; -11.2563; 0.00631579; 27.0957; -3.62056; 0.00631579
47.104;  4.28183; -1.40263; -3.1963e-05; -2.01321e-05; 0.0113744; 9.81; 291.15; 291.143; 21.5424; -2.98691; 0.00757895; 4.39085; -1.3713; 0.00757895; 119.086; -11.2556; 0.00757895; 27.1126; -3.62045; 0.00757895
47.12;  4.28183; -1.40263; -3.1963e-05; -2.55091e-05; 0.0137371; 9.80999; 291.251; 291.258; 21.5558; -2.98688; 0.00252632; 4.39301; -1.37129; 0.00252632; 119.177; -11.2551; 0.00252632; 27.1295; -3.62033; 0.00252632
47.136;  4.28183; -1.40263; -3.1963e-05; -2.99662e-05; 0.0160189; 9.80999; 291.355; 291.344; 21.5693; -2.98676; 0.00884211; 4.39492; -1.37128; 0.00884211; 119.268; -11.2544; 0.00884211; 27.1464; -3.62028; 0.00884211
47.152;  4.28183; -1.40263; -3.1963e-05; -3.09459e-05; 0.0182157; 9.80999; 291.449; 291.438; 21.5827; -2.98664; 0.00884211; 4.39679; -1.37127; 0.00884211; 119.36; -11.2541; 0.00884211; 27.1633; -3.62013; 0.00884211
47.168;  4.28183; -1.40263; -3.1963e-05; -3.15246e-05; 0.0202959; 9.80998; 291.553; 291.557; 21.5962; -2.98659; 0.00378947; 4.39903; -1.37125; 0.00378947; 119.451; -11.2533; 0.00378947; 27.1802; -3.61998; 0.00378947
47.184;  4.28183; -1.40263; -3.1963e-05; -3.18258e-05; 0.0222311; 9.80998; 291.65; 291.661; 21.6096; -2.98657; 0.00126316; 4.40104; -1.37124; 0.00126316; 119.542; -11.2525; 0.00126316; 27.1971; -3.61992; 0.00126316
47.2;  4.28183; -1.40263; -3.1963e-05; -3.18731e-05; 0.0239965; 9.80997; 291.744; 291.748; 21.6231; -2.98652; 0.00378947; 4.40284; -1.37124; 0.00378947; 119.634; -11.2522; 0.00378947; 27.214; -3.6199; 0.00378947
47.216;  4.28183; -1.40263; -3.1963e-05; -3.16852e-05; 0.0255693; 9.80997; 291.848; 291.856; 21.6365; -2.98649; 0.00252632; 4.40497; -1.37123; 0.00252632; 119.725; -11.2521; 0.00252632; 27.231; -3.61984; 0.00252632
47.232;  4.28183; -1.40263; -3.1963e-05; -3.12779e-05; 0.0269292; 9.80996; 291.967; 291.967; 21.65; -2.98642; 0.00505263; 4.40727; -1.37122; 0.00505263; 119.816; -11.2517; 0.00505263; 27.2479; -3.61979; 0.00505263
47.248;  4.28183; -1.40263; -3.1963e-05; -3.06651e-05; 0.0280584; 9.80996; 292.061; 292.05; 21.6634; -2.9863; 0.00884211; 4.40903; -1.37121; 0.00884211; 119.908; -11.2515; 0.00884211; 27.2648; -3.61971; 0.00884211
47.264;  4.28183; -1.40263; -3.1963e-05; -2.98601e-05; 0.028942; 9.80995; 292.151; 292.14; 21.6769; -2.98618; 0.00884211; 4.41083; -1.3712; 0.00884211; 119.999; -11.251; 0.00884211; 27.2817; -3.61956; 0.00884211
47.28;  4.28183; -1.40263; -3.1963e-05; -2.88761e-05; 0.0295682; 9.80995; 292.252; 292.252; 21.6904; -2.98611; 0.00505263; 4.41296; -1.37118; 0.00505263; 120.091; -11.2502; 0.00505263; 27.2987; -3.61941; 0.00505263
47.296;  4.28183; -1.40263; -3.1963e-05; -2.7727e-05; 0.0299285; 9.80995; 292.36; 292.334; 21.7039; -2.98592; 0.0138947; 4.41487; -1.37117; 0.0138947; 120.182; -11.2494; 0.0138947; 27.3156; -3.61932; 0.0138947
47.312;  4.28183; -1.40263; -3.1963e-05; -2.64272e-05; 0.0300178; 9.80995; 292.442; 292.446; 21.7174; -2.98587; 0.00378947; 4.41681; -1.37114; 0.00378947; 120.274; -11.2489; 0.00378947; 27.3326; -3.61909; 0.00378947
47.328;  4.28183; -1.40263; -3.1963e-05; -2.4992e-05; 0.0298343; 9.80995; 292.558; 292.565; 21.7308; -2.98584; 0.00252632; 4.41915; -1.37113; 0.00252632; 120.366; -11.2477; 0.00252632; 27.3495; -3.61902; 0.00252632
47.344;  4.28183; -1.40263; -3.1963e-05; -2.3438e-05; 0.02938; 9.80995; 292.655; 292.658; 21.7443; -2.98579; 0.00378947; 4.42106; -1.37113; 0.00378947; 120.457; -11.2473; 0.00378947; 27.3665; -3.61898; 0.00378947
47.36;  4.28183; -1.40263; -3.1963e-05; -2.17823e-05; 0.0286603; 9.80995; 292.759; 292.759; 21.7578; -2.98572; 0.00505263; 4.42311; -1.37112; 0.00505263; 120.549; -11.2471; 0.00505263; 27.3834; -3.61892; 0.00505263
47.376;  4.40844; -1.40291; -3.19453e-05; -2.00433e-05; 0.0276838; 9.80996; 292.846; 292.864; 21.7714; -2.98574; -0.00126316; 4.42502; -1.37111; -0.00126316; 120.641; -11.2467; -0.00126316; 27.4004; -3.61883; -0.00126316
47.392;  4.40844; -1.40291; -3.19453e-05; -1.82398e-05; 0.0264628; 9.80996; 292.972; 292.964; 21.7849; -2.98563; 0.00757895; 4.42729; -1.37111; 0.00757895; 120.733; -11.2463; 0.00757895; 27.4174; -3.61885; 0.00757895
47.408;  4.40844; -1.40291; -3.19453e-05; -1.63914e-05; 0.0250127; 9.80997; 293.058; 293.065; 21.7984; -2.9856; 0.00252632; 4.42916; -1.3711; 0.00252632; 120.824; -11.2464; 0.00252632; 27.4344; -3.61872; 0.00252632
47.424;  4.40844; -1.40291; -3.19453e-05; -1.45182e-05; 0.0233516; 9.80997; 293.152; 293.17; 21.8119; -2.98562; -0.00126316; 4.43114; -1.37109; -0.00126316; 120.916; -11.2457; -0.00126316; 27.4513; -3.61868; -0.00126316
47.44;  4.40844; -1.40291; -3.19453e-05; -1.26404e-05; 0.0215008; 9.80998; 293.26; 293.26; 21.8254; -2.98555; 0.00505263; 4.43312; -1.3711; 0.00505263; 121.008; -11.2455; 0.00505263; 27.4683; -3.6187; 0.00505263
47.456;  4.40844; -1.40291; -3.19453e-05; -1.07784e-05; 0.0194838; 9.80998; 293.368; 293.36; 21.8389; -2.98545; 0.00757895; 4.43521; -1.37109; 0.00757895; 121.1; -11.2456; 0.00757895; 27.4853; -3.61861; 0.00757895
47.472;  4.40844; -1.40291; -3.19453e-05; -8.9522e-06; 0.0173261; 9.80999; 293.454; 293.476; 21.8525; -2.98548; -0.00252632; 4.43722; -1.37107; -0.00252632; 121.192; -11.2451; -0.00252632; 27.5023; -3.61849; -0.00252632
47.488;  4.40844; -1.40291; -3.19453e-05; -7.18169e-06; 0.0150555; 9.80999; 293.58; 293.573; 21.866; -2.98538; 0.00757895; 4.43945; -1.37108; 0.00757895; 121.284; -11.2444; 0.00757895; 27.5193; -3.61853; 0.00757895
47.504;  4.40844; -1.40291; -3.19453e-05; -5.486e-06; 0.0127007; 9.81; 293.674; 293.659; 21.8795; -2.98524; 0.0101053; 4.44125; -1.37106; 0.0101053; 121.376; -11.2447; 0.0101053; 27.5363; -3.6184; 0.0101053
47.52;  4.40844; -1.40291; -3.19453e-05; -3.8835e-06; 0.0102917; 9.81; 293.764; 293.746; 21.8931; -2.98509; 0.0113684; 4.44302; -1.37104; 0.0113684; 121.468; -11.244; 0.0113684; 27.5533; -3.61823; 0.0113684
47.536;  4.40844; -1.40291; -3.19453e-05; -2.39992e-06; 0.00786115; 9.81; 293.857; 293.864; 21.9066; -2.98505; 0.00252632; 4.44514; -1.37102; 0.00252632; 121.56; -11.243; 0.00252632; 27.5703; -3.61804; 0.00252632
47.552;  4.40844; -1.40291; -3.19453e-05; 2.0362e-06; 0.0054265; 9.81; 293.972; 293.951; 21.9201; -2.98488; 0.0126316; 4.44716; -1.37102; 0.0126316; 121.652; -11.242; 0.0126316; 27.5874; -3.61799; 0.0126316
47.568;  4.40844; -1.40291; -3.19453e-05; 7.55312e-06; 0.00303198; 9.81; 294.059; 294.048; 21.9337; -2.98476; 0.00884211; 4.44899; -1.37099; 0.00884211; 121.744; -11.2417; 0.00884211; 27.6044; -3.61778; 0.00884211
47.584;  4.40844; -1.40291; -3.19453e-05; 1.31206e-05; 0.000711768; 9.81; 294.163; 294.152; 21.9472; -2.98464; 0.00884211; 4.45108; -1.37097; 0.00884211; 121.836; -11.2406; 0.00884211; 27.6214; -3.61763; 0.00884211
47.6;  4.40844; -1.40291; -3.19453e-05; 1.86528e-05; -0.00149438; 9.81; 294.282; 294.282; 21.9607; -2.98458; 0.00505263; 4.45356; -1.37095; 0.00505263; 121.928; -11.2398; 0.00505263; 27.6384; -3.61748; 0.00505263
47.616;  4.40844; -1.40291; -3.19453e-05; 2.40705e-05; -0.00354371; 9.81; 294.376; 294.365; 21.9743; -2.98446; 0.00884211; 4.45533; -1.37094; 0.00884211; 122.02; -11.239; 0.00884211; 27.6554; -3.61739; 0.00884211
47.632;  4.40844; -1.40291; -3.19453e-05; 2.92529e-05; -0.00538935; 9.81; 294.476; 294.462; 21.9878; -2.98432; 0.0101053; 4.45731; -1.37093; 0.0101053; 122.113; -11.2385; 0.0101053; 27.6724; -3.61724; 0.0101053
47.648;  4.40844; -1.40291; -3.19453e-05; 3.08356e-05; -0.00703389; 9.81; 294.577; 294.566; 22.0014; -2.9842; 0.00884211; 4.45936; -1.3709; 0.00884211; 122.205; -11.2377; 0.00884211; 27.6894; -3.61707; 0.00884211
47.664;  4.40844; -1.40291; -3.19453e-05; 3.15006e-05; -0.00841266; 9.80999; 294.674; 294.671; 22.0149; -2.98411; 0.00631579; 4.46138; -1.37089; 0.00631579; 122.297; -11.2367; 0.00631579; 27.7064; -3.61692; 0.00631579
47.68;  4.40844; -1.40291; -3.19453e-05; 3.18748e-05; -0.00951259; 9.80999; 294.772; 294.782; 22.0285; -2.9841; 0.00126316; 4.46346; -1.37087; 0.00126316; 122.39; -11.2359; 0.00126316; 27.7235; -3.61681; 0.00126316
47.696;  4.40844; -1.40291; -3.19453e-05; 3.19843e-05; -0.0103134; 9.80999; 294.876; 294.883; 22.042; -2.98406; 0.00252632; 4.46552; -1.37087; 0.00252632; 122.482; -11.2353; 0.00252632; 27.7405; -3.61679; 0.00252632
47.712;  4.40844; -1.40291; -3.19453e-05; 3.18495e-05; -0.0107997; 9.80999; 294.966; 294.966; 22.0556; -2.98399; 0.00505263; 4.46724; -1.37087; 0.00505263; 122.574; -11.2352; 0.00505263; 27.7575; -3.61675; 0.00505263
47.728;  4.40844; -1.40291; -3.19453e-05; 3.14878e-05; -0.0109612; 9.80999; 295.078; 295.067; 22.0691; -2.98387; 0.00884211; 4.46937; -1.37086; 0.00884211; 122.667; -11.235; 0.00884211; 27.7746; -3.61666; 0.00884211
47.744;  4.40844; -1.40291; -3.19453e-05; 3.09148e-05; -0.0107931; 9.80999; 295.157; 295.164; 22.0827; -2.98384; 0.00252632; 4.47113; -1.37084; 0.00252632; 122.759; -11.2345; 0.00252632; 27.7916; -3.61651; 0.00252632
47.76;  4.40844; -1.40291; -3.19453e-05; 3.01452e-05; -0.0102958; 9.80999; 295.265; 295.279; 22.0963; -2.98384; -8.08771e-15; 4.47336; -1.37084; -8.08771e-15; 122.852; -11.2337; -8.08771e-15; 27.8086; -3.61647; -8.08771e-15
47.776;  4.40844; -1.40291; -3.19453e-05; 2.91936e-05; -0.00947534; 9.80999; 295.376; 295.355; 22.1099; -2.98367; 0.0126316; 4.47524; -1.37084; 0.0126316; 122.944; -11.2335; 0.0126316; 27.8257; -3.61647; 0.0126316
47.792;  4.40844; -1.40291; -3.19453e-05; 2.80751e-05; -0.00834296; 9.80999; 295.477; 295.47; 22.1234; -2.98356; 0.00757895; 4.4774; -1.37081; 0.00757895; 123.037; -11.2335; 0.00757895; 27.8427; -3.61625; 0.00757895
47.808;  4.40844; -1.40291; -3.19453e-05; 2.6805e-05; -0.00691509; 9.81; 295.571; 295.567; 22.137; -2.98348; 0.00631579; 4.4793; -1.37079; 0.00631579; 123.129; -11.2323; 0.00631579; 27.8598; -3.61612; 0.00631579
47.824;  4.40844; -1.40291; -3.19453e-05; 2.53997e-05; -0.00521306; 9.81; 295.672; 295.686; 22.1506; -2.98348; 1.18534e-14; 4.4815; -1.37078; 1.18534e-14; 123.222; -11.2316; 1.18534e-14; 27.8769; -3.61601; 1.18534e-14
47.84;  4.40844; -1.40291; -3.19453e-05; 2.38761e-05; -0.0032628; 9.81; 295.787; 295.776; 22.1642; -2.98336; 0.00884211; 4.48355; -1.37078; 0.00884211; 123.315; -11.231; 0.00884211; 27.8939; -3.61601; 0.00884211
47.856;  4.40844; -1.40291; -3.19453e-05; 2.22517e-05; -0.00109441; 9.81; 295.862; 295.87; 22.1778; -2.98332; 0.00252632; 4.48524; -1.37076; 0.00252632; 123.407; -11.231; 0.00252632; 27.911; -3.61586; 0.00252632
47.872;  4.40844; -1.40291; -3.19453e-05; 2.05447e-05; 0.0012583; 9.81; 295.974; 295.967; 22.1913; -2.98322; 0.00757895; 4.48733; -1.37076; 0.00757895; 123.5; -11.2302; 0.00757895; 27.9281; -3.61582; 0.00757895
47.888;  4.40844; -1.40291; -3.19453e-05; 1.87739e-05; 0.00375831; 9.81; 296.078; 296.075; 22.2049; -2.98314; 0.00631579; 4.48946; -1.37074; 0.00631579; 123.593; -11.23; 0.00631579; 27.9451; -3.61569; 0.00631579
47.904;  4.40844; -1.40291; -3.19453e-05; 1.69581e-05; 0.00636601; 9.81; 296.176; 296.186; 22.2185; -2.98312; 0.00126316; 4.49154; -1.37073; 0.00126316; 123.686; -11.2293; 0.00126316; 27.9622; -3.61558; 0.00126316
47.92;  4.40844; -1.40291; -3.19453e-05; 1.51167e-05; 0.00903978; 9.81; 296.276; 296.273; 22.2321; -2.98303; 0.00631579; 4.49342; -1.37073; 0.00631579; 123.778; -11.2287; 0.00631579; 27.9793; -3.61556; 0.00631579
47.936;  4.40844; -1.40291; -3.19453e-05; 1.32686e-05; 0.0117366; 9.81; 296.384; 296.388; 22.2457; -2.98298; 0.00378947; 4.49565; -1.37071; 0.00378947; 123.871; -11.2286; 0.00378947; 27.9963; -3.61545; 0.00378947
47.952;  4.40844; -1.40291; -3.19453e-05; 1.14331e-05; 0.0144129; 9.81; 296.474; 296.471; 22.2593; -2.9829; 0.00631579; 4.49738; -1.37071; 0.00631579; 123.964; -11.228; 0.00631579; 28.0134; -3.61539; 0.00631579
47.968;  4.40844; -1.40291; -3.19453e-05; 9.62889e-06; 0.0170249; 9.80999; 296.575; 296.557; 22.2729; -2.98274; 0.0113684; 4.49925; -1.3707; 0.0113684; 124.057; -11.2276; 0.0113684; 28.0305; -3.61528; 0.0113684
47.984;  4.40844; -1.40291; -3.19453e-05; 7.8744e-06; 0.0195296; 9.80998; 296.676; 296.698; 22.2865; -2.98278; -0.00252632; 4.50166; -1.37067; -0.00252632; 124.15; -11.227; -0.00252632; 28.0476; -3.61509; -0.00252632
48;  4.40844; -1.40291; -3.19453e-05; 6.18744e-06; 0.0218853; 9.80998; 296.784; 296.784; 22.3001; -2.98271; 0.00505263; 4.5036; -1.37067; 0.00505263; 124.243; -11.226; 0.00505263; 28.0646; -3.61513; 0.00505263
48.016;  4.40844; -1.40291; -3.19453e-05; 4.58515e-06; 0.0240524; 9.80997; 296.903; 296.87; 22.3137; -2.98248; 0.0164211; 4.50566; -1.37066; 0.0164211; 124.336; -11.2262; 0.0164211; 28.0817; -3.61504; 0.0164211
48.032;  4.40844; -1.40291; -3.19453e-05; 3.04449e-06; 0.0259961; 9.80997; 296.971; 296.975; 22.3273; -2.98243; 0.00378947; 4.50738; -1.37063; 0.00378947; 124.429; -11.2257; 0.00378947; 28.0988; -3.61476; 0.00378947
48.048;  4.40844; -1.40291; -3.19453e-05; -2.50318e-07; 0.0276698; 9.80996; 297.079; 297.079; 22.3409; -2.98236; 0.00505263; 4.50951; -1.37063; 0.00505263; 124.522; -11.2242; 0.00505263; 28.1159; -3.6147; 0.00505263
48.064;  4.40844; -1.40291; -3.19453e-05; -5.71617e-06; 0.0290541; 9.80995; 297.155; 297.18; 22.3545; -2.98241; -0.00378947; 4.51127; -1.37062; -0.00378947; 124.615; -11.2239; -0.00378947; 28.133; -3.61461; -0.00378947
48.08;  4.40844; -1.40291; -3.19453e-05; -1.12645e-05; 0.0301265; 9.80995; 297.274; 297.266; 22.3682; -2.98231; 0.00757895; 4.51332; -1.37062; 0.00757895; 124.708; -11.2234; 0.00757895; 28.1501; -3.61468; 0.00757895
48.096;  4.40844; -1.40291; -3.19453e-05; -1.68071e-05; 0.0308755; 9.80995; 297.382; 297.385; 22.3818; -2.98226; 0.00378947; 4.51559; -1.37061; 0.00378947; 124.801; -11.2237; 0.00378947; 28.1672; -3.61455; 0.00378947
48.112;  4.40844; -1.40291; -3.19453e-05; -2.22646e-05; 0.0312976; 9.80994; 297.486; 297.472; 22.3954; -2.98212; 0.0101053; 4.5175; -1.3706; 0.0101053; 124.895; -11.223; 0.0101053; 28.1843; -3.61448; 0.0101053
48.128;  4.40844; -1.40291; -3.19453e-05; -2.75475e-05; 0.0314088; 9.80994; 297.569; 297.583; 22.4091; -2.98212; 1.18534e-14; 4.51944; -1.37058; 1.18534e-14; 124.988; -11.2227; 1.18534e-14; 28.2014; -3.61431; 1.18534e-14
48.144;  4.40844; -1.40291; -3.19453e-05; -3.03752e-05; 0.0311724; 9.80994; 297.677; 297.688; 22.4227; -2.9821; 0.00126316; 4.52157; -1.37058; 0.00126316; 125.081; -11.2217; 0.00126316; 28.2186; -3.61431; 0.00126316
48.16;  4.40844; -1.40291; -3.19453e-05; -3.11464e-05; 0.0306352; 9.80995; 297.781; 297.788; 22.4364; -2.98207; 0.00252632; 4.52362; -1.37058; 0.00252632; 125.174; -11.2217; 0.00252632; 28.2357; -3.61429; 0.00252632
48.176;  4.40844; -1.40291; -3.19453e-05; -3.16205e-05; 0.0297973; 9.80995; 297.878; 297.882; 22.45; -2.98202; 0.00378947; 4.52553; -1.37057; 0.00378947; 125.268; -11.2216; 0.00378947; 28.2529; -3.61424; 0.00378947
